GenomeID	pH_optimum
3275231	8
2983929	8
1663905	8
2600157	8
4336128	8
4338218	8
4469051	8
4465011	8
4334318	8
4392700	8
2598544	8
4465611	8
3885129	8
2124768	8
4447786	8
2008077	8
4456285	8
3707255	8
4381024	8
3311840	8
4447886	8
4450715	8
4453129	8
2339067	8
4383630	8
2808136	8
4327265	8
4445610	8
3623082	8
4479152	8
4393895	8
1631748	8
4368660	8
3971970	8
3900679	8
4244068	8
3572700	8
3572701	8
2493222	8
3662077	8
3662061	8
2239459	8
2195546	8
1654751	8
1589493	8
4291461	8
3411247	8
4436903	8
2077964	8
4359672	8
3841716	8
4011863	8
3865498	8
4002205	8
3776933	8
4392155	8
3209339	8
3464692	8
4391007	8
4479738	8
4380885	8
4368919	8
3449647	8
4347530	8
4424566	8
3716709	8
3374367	8
1833926	8
4434428	8
4444561	8
2858779	8
3259159	8
4360010	8
2698034	8
4345326	8
2394626	8
1918880	8
4464318	8
4425183	8
4355596	8
4215631	8
3163151	8
4403783	8
4412247	8
4409802	8
4406081	8
4328682	8
3823342	8
4360235	8
2972294	8
2773056	8
3403073	8
4416330	8
3883777	8
4343278	8
4368920	8
2523696	8
1939700	8
3977768	8
4411760	8
3697130	8
4190323	8
3902721	8
4415073	8
4313320	8
4355597	8
4234371	8
4353876	8
3347619	8
1948010	8
2532713	8
4394788	8
3707042	8
4383759	8
4327357	8
4435118	8
3938338	8
4453011	8
1937039	8
4330731	8
2939961	8
4350906	8
4338280	8
3700044	8
3065114	8
2849878	8
4476037	8
4324608	8
4353529	8
3496971	8
2471670	8
4366510	8
2403280	8
4374584	8
4382508	8
1672711	8
3362164	8
2669043	8
2792235	8
2315226	8
3925817	8
4471867	8
4471870	8
1779033	8
2273612	8
2747122	8
1580030	8
2393666	8
3668035	8
1838117	8
1670670	8
4359845	8
3740043	8
3740048	8
4467346	8
3358205	8
4377653	8
4478321	8
1654748	8
4390067	8
3111186	8
2470063	8
4402061	8
4324614	8
2101389	8
4331818	8
1918874	8
2073196	8
4403142	8
4404425	8
4442973	8
4385751	8
4370518	8
4339535	8
3105772	8
2315057	8
4454353	8
2800177	8
4483472	8
4361818	8
4095699	8
4380881	8
4207098	8
4326352	8
3333580	8
3530911	8
4328568	8
2173394	8
4330233	8
4390645	8
3153478	8
2293277	8
1777342	8
2091935	8
4376603	8
4401266	8
4403428	8
4391584	8
4470371	8
3658389	8
4324685	8
3537231	8
2457865	8
4383627	8
4398601	8
3319965	8
3182462	8
3008044	8
2639326	8
2305983	8
2469939	8
4052616	8
4399319	8
2301035	8
3517724	8
3085647	8
3453403	8
4392607	8
4345215	8
3598945	8
3024046	8
2592162	8
4414322	8
3933489	8
4365438	8
4455393	8
4401681	8
4217466	8
2064579	8
4444411	8
4450634	8
4337360	8
1545877	8
4370897	8
3060697	8
4450636	8
2527529	8
3453408	8
4354004	8
2014340	8
146157	8
306447	8
4451029	8
531354	8
796495	8
329591	8
235462	8
569891	8
296530	8
297395	8
300968	8
586894	8
2048878	8
2303926	8
4463520	8
366859	8
370320	8
535231	8
4411621	8
3978731	8
2268857	8
284709	6
282842	6
554457	6
276722	6
195318	6
188972	6
181735	6
740979	6
3314391	6
3040271	6
3314393	6
3314394	6
4345138	6
129615	6
22255	6
207669	6
4451464	6
285068	6
4469673	6
3314396	6
253436	6
332151	6
3314392	6
3314395	6
2558692	6
3314400	6
3032326	6
549331	5.25
567725	5.25
16783	5.25
536739	7.5
102088	7.5
4352473	7.5
412223	7.5
577641	7.5
698563	7.5
265638	7.5
834529	7.5
235431	7.5
507004	7.5
1105942	7.5
2908902	7.5
4413180	7.5
1111348	7.5
235396	7.5
540677	7.5
932612	7.5
926228	7.5
1026503	7.5
882243	7.5
1038937	7.5
419765	7.5
823067	8.75
809188	8.75
154963	8.75
762484	8.75
3243925	8.75
271635	8.75
262229	8.75
128514	8.75
795862	8.75
128542	8.75
532749	8.75
567478	8.75
282060	8.75
1115077	8.75
1117718	8.75
1116283	8.75
1119256	8.75
1116793	8.75
1120878	8.75
1117289	8.75
1118771	8.75
1117157	8.75
570638	8.75
4369818	8.75
2453571	8.75
4483474	8.75
69971	8.75
22363	8.75
256524	8.75
309097	8.75
14512	8.75
111408	8.75
112358	8.75
112145	8.75
143102	8.75
4371701	8.75
4387559	8.75
812000	8.75
262713	8.75
4415616	8.75
822886	8.75
239277	8.75
255249	8.75
163929	8.75
272802	8.75
258943	8.75
275266	8.75
276331	8.75
253100	8.75
34505	8.75
46525	8.75
42999	8.75
42958	8.75
21446	8.75
37901	8.75
42836	8.75
49611	8.75
286748	8.75
55141	8.75
3417680	8.75
4368498	8.75
114949	8.75
115136	8.75
1118888	8.75
1117331	8.75
115238	8.75
171803	8.75
168828	8.75
168734	8.75
168936	8.75
24551	8.75
71598	8.75
309830	8.75
1114407	8.75
1118998	8.75
1114590	8.75
1117364	8.75
1114081	8.75
1118144	8.75
1121567	8.75
1113808	8.75
1119853	8.75
1116383	8.75
1118314	8.75
1116311	8.75
1118991	8.75
1116485	8.75
1116210	8.75
1120025	8.75
2030811	8.75
582424	8.75
782971	8.75
99792	8.75
17073	8.75
73573	8.75
111563	8.75
112416	8.75
111530	8.75
112353	8.75
112110	8.75
4308065	8.75
4387561	8.75
807054	8.75
14511	8.75
551212	8.75
1118432	8.75
1119180	8.75
1118932	8.75
510806	8.75
533534	8.75
516103	9.5
190563	9.5
177819	9.5
4294480	9.5
4294475	9.5
52107	9.5
129050	9.5
128614	9.5
53960	9.5
53117	9.5
54652	9.5
54477	9.5
128916	9.5
53545	9.5
54543	9.5
54430	9.5
14495	9.5
1721619	9.5
813196	9.5
815782	9.5
854998	9.5
36285	9.5
814653	9.5
42445	9.5
525459	9.5
532918	9.5
37869	9.5
40528	9.5
4300882	9.5
4353673	9.5
530263	9.5
335856	9.5
110949	9.5
115264	9.5
115274	9.5
115157	9.5
115019	9.5
115187	9.5
822367	9.5
115251	9.5
115151	9.5
94086	9.5
105098	9.5
94116	9.5
109867	9.5
240829	9.5
17467	9.5
4348529	9.5
219694	9.5
109594	9.5
59207	9.5
187630	9.5
671496	9.5
21800	9.5
182291	9.5
197893	9.5
174609	9.5
197948	9.5
654499	9.5
806069	9.5
320305	9.5
349182	9.5
139759	9.5
139685	9.5
330379	9.5
22552	9.5
36945	9.5
38836	9.5
14493	9.5
88639	9.5
739797	9.5
258241	9.5
4296516	9.5
1142656	9.5
259456	9.5
187964	9.5
195317	9.5
346340	9.5
199266	9.5
181952	9.5
185749	9.5
186566	9.5
150737	9.5
180513	9.5
183297	9.5
189772	9.5
198589	9.5
584544	7.5
154138	7.5
152742	7.5
152140	7.5
150800	7.5
154941	7.5
154666	7.5
1112486	7.5
375527	7.5
4340500	7.5
74252	7.5
100100	7.5
242664	7.5
4336822	7.5
154507	7.5
155969	7.5
150709	7.5
152328	7.5
156105	7.5
156158	7.5
151605	7.5
155285	7.5
154634	7.5
152080	7.5
151631	7.5
156108	7.5
152139	7.5
156115	7.5
151924	7.5
154244	7.5
156329	7.5
153179	7.5
150740	7.5
150998	7.5
152585	7.5
151192	7.5
154046	7.5
155788	7.5
155376	7.5
150929	7.5
152975	7.5
152888	7.5
151028	7.5
152256	7.5
150806	7.5
152032	7.5
155347	7.5
150895	7.5
151407	7.5
154713	7.5
153400	7.5
152161	7.5
152372	7.5
155231	7.5
154349	7.5
153663	7.5
155125	7.5
154346	7.5
151530	7.5
150974	7.5
151431	7.5
150938	7.5
155990	7.5
154862	7.5
154450	7.5
154455	7.5
153658	7.5
155747	7.5
152596	7.5
151659	7.5
153771	7.5
153063	7.5
151624	7.5
153358	7.5
155907	7.5
153865	7.5
153685	7.5
156355	7.5
155328	7.5
152461	7.5
153423	7.5
156260	7.5
150964	7.5
154660	7.5
151465	7.5
155664	7.5
151405	7.5
154749	7.5
155662	7.5
156059	7.5
155610	7.5
155930	7.5
155821	7.5
155198	7.5
151802	7.5
155388	7.5
153755	7.5
151516	7.5
155238	7.5
155797	7.5
152634	7.5
151361	7.5
152445	7.5
153884	7.5
152254	7.5
152472	7.5
155903	7.5
152172	7.5
152389	7.5
4391672	7.5
155997	7.5
4468023	7.5
1007898	7.5
1106944	7.5
4468020	7.5
4468022	7.5
4430858	7.5
1106483	7.5
4430859	7.5
1110852	7.5
250848	7.5
765220	7.5
533416	7.5
218489	7.5
537054	7.5
217414	7.5
606339	7.5
3367055	7.5
4468654	7.5
151023	7.5
3405914	7.5
1130337	7.5
1106978	7.5
310656	7.5
1146961	7.5
154554	7.5
154319	7.5
153643	7.5
156067	7.5
574496	7.5
101827	7.5
107041	7.5
73951	7.5
2311731	7.5
569532	7.5
91686	7.5
199292	7.5
101679	7.5
4308839	7.5
4397099	7.5
251285	6.36666666666667
142908	6.36666666666667
818254	6.36666666666667
455130	6.36666666666667
585863	6.36666666666667
4322704	8.25
14658	8.25
14655	8.25
4380829	8.25
4311651	8.25
333666	8.25
553653	8.25
1121785	8.25
101466	8.25
149941	8.25
14654	8.25
652802	8.25
611896	8.25
4319638	8.25
4462972	8.25
3997536	8.25
539471	8.25
2444840	8.25
832146	8.25
4323861	8.25
277655	8.25
726500	8.25
28181	8.25
51532	8.25
130020	8.25
131715	8.25
913598	8.25
27557	8.25
28047	8.25
21215	8.25
74232	8.25
158802	8.25
157290	8.25
568517	8.25
235358	8.25
2194134	8.25
512276	8.25
346178	8.25
772116	8.25
332522	8.25
4413303	8.25
295408	8.25
1121802	8.25
130627	8.25
3111381	8.25
821501	8.25
1125043	8.25
151521	8.25
528465	8.25
3111384	8.25
723164	8.25
4462719	8.25
572654	8.25
457472	8.25
944344	8.25
1117257	8.25
1662937	8.25
2616328	8.25
236140	8.25
149567	8.25
149172	8.25
99880	8.25
588870	8.25
157117	8.25
583956	8.25
577304	8.25
548777	8.25
584264	8.25
588475	8.25
773337	8.25
261000	8.25
568780	8.25
631055	8.25
580476	8.25
532660	8.25
3416539	8.25
1118027	8.25
157861	8.25
556885	8.25
805700	8.25
536294	8.25
157632	8.25
157539	8.25
128202	8.25
157486	8.25
158406	8.25
1626620	8.25
561704	8.25
770242	8.25
813771	8.25
67863	8.25
918536	8.25
575302	8.25
2525744	8.25
4311385	8.25
4368163	8.25
144482	8.25
104917	8.25
573801	8.25
4311650	8.25
784201	8.25
799365	8.25
102097	8.25
329350	8.25
820352	8.25
556345	8.25
1038190	8.25
645308	8.25
101612	8.25
101447	8.25
4305137	8.25
4459549	8.25
4395458	8.25
1110217	8.25
510930	8.25
540478	8.25
2239196	8.25
541893	8.25
4452608	8.25
556388	8.25
337846	8.25
4430011	8.25
4430012	8.25
670174	8.25
350988	8.25
812361	8.25
249934	8.25
4390480	8.25
4377221	8.25
161465	8.25
1140360	8.25
820567	8.25
4452551	8.25
245953	8.25
739177	8.25
1105962	8.25
172567	8.25
158213	8.25
172537	8.25
266700	8.25
257200	8.25
46433	8.25
4301491	8.25
4409002	8.25
364872	8.25
173627	8.25
325272	8.25
268728	8.25
225115	8.25
133426	8.25
136220	8.25
224456	8.25
129585	8.25
130391	8.25
719941	8.25
134136	8.25
136086	8.25
2372771	8.25
878493	8.25
556570	9
309104	9
332469	9
14508	9
574109	9
37519	9
41956	9
42049	9
230675	9
228963	9
515912	9
516333	9
274005	9
4421857	9
591285	7
535707	7
72820	7
549709	7
3890144	7
3678917	7
2088685	7
357505	7
325855	7
327510	7
304451	7
137484	7
469861	7
4296034	7
4399217	7
819118	7
4375737	7
4369455	7
4473352	7
828199	7
851597	7
469865	7
4393975	7
110286	7
105328	7
4464215	7
234188	7
828642	7
108032	7
212053	7
4347385	7
3273405	7
4279664	7
3446356	7
1897776	7
4461745	7
4461744	7
1897779	7
3938557	7
55278	7
142801	7
828629	7
1925662	7
4351619	7
4440467	7
4396792	7
3454274	7
783656	7
4396429	7
1044696	7
2722754	7
949060	7
4422068	7
926197	7
4426297	7
1540893	7
299411	7
298762	7
817895	7
104974	7
621529	7
71297	7
816522	7
812653	7
4439550	7
820527	7
4478979	7
57338	7
106301	7
1116663	7
4379592	7
1116021	7
816774	7
591550	7
550594	7
550094	7
535434	7
587784	7
588523	7
593412	7
592313	7
555098	7
555653	7
552885	7
593806	7
539689	7
587383	7
553797	7
231717	7
591465	7
194910	7
4461019	7
4368340	7
4450299	7
4475485	7
4377126	7
1940824	7
3288936	7
4082722	7
3645069	7
2058363	7
2009573	7
4446454	7
4366377	7
1535387	7
4396020	7
3715639	7
4364808	7
4410305	7
4313930	7
3928591	7
4371242	7
2671847	7
3812366	7
3834797	7
2962980	7
3212799	7
2841134	7
2589202	7
4315981	7
3517726	7
370126	7
366429	7
577049	7
309906	7
311111	7
317348	7
321879	7
327885	7
324134	7
320563	7
331681	7
330557	7
333071	7
326787	7
336314	7
349814	7
325448	7
327597	7
353847	7
313028	7
316078	7
324765	7
348464	7
354069	7
341697	7
307813	7
351902	7
356490	7
331072	7
310090	7
351448	7
313215	7
343705	7
303733	7
308148	7
319090	7
346397	7
319732	7
316218	7
352260	7
340932	7
1082723	7
325959	7
583638	7
314614	7
587374	7
589302	7
4484977	7
4484978	7
4376366	7
514926	7
594044	7
548378	7
216519	7
637608	7
822116	7
561483	7
559527	7
521933	7
3177392	7
535896	7
566048	7
320826	7
546765	7
3291730	7
3286714	7
758055	7
353078	7.1
289954	7.1
4424723	7.1
2176008	7.1
12618	7.1
823947	7.1
295973	7.1
541939	7.1
4298222	7.1
146509	7.1
35146	7.1
4379590	7.1
697175	7.1
55846	7.1
289235	7.1
148340	7.1
4424726	7.1
1104712	7.1
550401	7.1
79015	8.5
277731	8.5
183011	8.5
552479	8.5
1147405	8.5
94681	8.5
777989	8.5
72934	8.5
139510	8.5
141558	8.5
240441	8.5
140877	8.5
140822	8.5
114433	8.5
146024	8.5
594285	8.5
509713	8.5
4353714	8.5
4353686	8.5
4386338	8.5
238247	8.5
182234	8.5
80644	8.5
266601	8.5
559980	8.5
191359	8.5
771530	8.5
98959	8.5
109588	8.5
1110031	8.5
61986	8.5
134007	8.5
710905	8.5
752188	8.5
658101	8.5
642481	8.5
619293	8.5
524450	8.5
731743	8.5
540162	8.5
141456	8.5
145001	8.5
167950	7
168415	7
233220	7
232696	7
16013	7.3
16015	7.3
573342	7.3
628267	7.3
4451824	7.3
16012	7.3
16011	7.3
31278	7.3
572618	7.3
40758	7.3
798022	7.3
610967	6.6
16117	6.6
569919	6.6
35447	6.6
759362	6.6
663497	6.6
16118	6.6
1146242	6.6
821081	6.6
627749	6.6
659124	6.6
4381192	7.2
1126081	7.2
304633	7.2
1626935	7.2
3619164	7.2
325824	7.2
527761	7.2
4451843	7.2
715712	7.2
351541	7.2
550470	7.2
553111	7.2
824872	7.5
4344014	7.5
285250	7.5
809635	7.5
810918	7.5
788678	7.5
591329	7.5
910381	7.5
4446436	8
263628	8
885675	8
753859	8
919872	8
1016027	8
855563	8
983905	8
766384	8
924539	8
685438	8
947054	8
645312	8
805591	8
4414563	8
4327904	8
2874960	8
2874959	8
4414562	8
4414561	8
811996	8
2246524	7.35
3525686	7.35
4469781	7.35
4460770	7.35
4327512	7.35
4439992	7.35
175290	7.35
564087	7.35
238549	7.35
237263	7.35
248227	7.35
4373730	7.35
828763	7.35
593782	7.35
556160	7.35
77555	7.35
160001	7.35
34507	7.35
607251	7.35
10454	7.35
3602952	7.35
4263945	7.35
812557	7.25
375026	7.25
401931	7.25
82207	7.25
339620	7.25
10457	7.25
4365528	7.25
4318731	7.25
10458	7.25
318269	7.25
317732	7.25
304766	7.25
4341124	7.25
234790	7.25
340644	7.25
355722	7.25
315611	7.25
340356	7.25
336302	7.25
340085	7.25
348062	7.25
324887	7.25
326107	7.25
309022	7.25
345218	7.25
304061	7.25
249229	7.25
231220	7.25
108458	7.25
318500	7.25
306713	7.25
536531	7.25
584131	7.25
19551	7.25
174679	7.25
510358	7.25
590010	7.25
539113	7.25
593603	7.25
581641	7.25
511561	7.25
806953	7.25
139754	7.25
4298206	7.25
4453198	7.25
170412	7.25
59900	7.25
167017	7.25
341019	7.25
10456	7.25
372573	7.25
4350450	7.25
51153	7.25
10455	7.25
10459	7.25
73954	7.25
143455	7.25
96567	7.25
96653	7.25
542453	6.875
592620	6.875
102412	6.875
137888	6.875
4354406	6.875
4363231	6.875
4299203	6.875
4322709	6.875
4322243	6.875
4311652	6.875
4354625	6.875
4354629	6.875
4470953	6.875
10468	6.875
338150	6.875
323506	6.875
591317	6.875
566237	6.875
567650	6.875
149163	6.875
219355	6.875
235762	6.875
4474491	6.875
4354708	6.875
4334433	6.875
4354706	6.875
336103	6.875
590652	7.5
547207	7.5
594385	7.5
508861	7.5
102523	7.5
91518	7.5
10473	7.5
561586	7.5
768196	7.5
101181	7.5
672697	7.5
579059	7.5
576534	7.5
240549	7.5
266554	7.5
156696	7.5
156607	7.5
590426	7.5
2566741	7.5
1700738	7.5
2246528	7.5
251398	6.75
242188	6.75
309660	6.75
754930	6.75
4427822	6.75
4309162	6.75
4314953	6.75
792510	6.75
693344	6.75
1132648	6.75
146494	6.75
307268	6.75
28138	7
149299	7
574034	7
578812	7
584916	7
36767	7
151977	7
4338018	7
542973	7
219825	7
1121085	7
152300	7
1104674	7
150406	7
146041	7
4387649	7
4485738	7
673916	7
131660	4
682681	4
639301	4
134520	4
129930	4
4334743	4
137348	4
4316884	4
4357894	4
130015	4
132636	4
128379	4
3682569	4
4347381	4
4298226	4
4341944	4
4381793	4
4341947	4
130097	4
15120	4
107850	4
4325781	4
326330	4
3661031	4
916690	4
4345087	4
161656	4
1541410	4
160039	4
101649	4
185047	4
293860	4
641448	4
112321	4
1144107	4
107848	4
70954	4
1141906	4
73747	4
24230	4
612461	4
770476	4
610175	4
738117	4
790237	4
704811	4
801169	4
777589	4
654118	4
754949	4
742799	4
643396	4
659429	4
663086	4
786558	4
711720	4
720515	4
735617	4
785381	4
766733	4
633240	4
735594	4
685332	4
789302	4
756668	4
789426	4
693670	4
778586	4
689974	4
793286	4
614775	4
730183	4
641111	4
772073	4
768909	4
745511	4
652709	4
685448	4
678712	4
628647	4
650442	4
799101	4
750380	4
4432314	4
732035	4
631955	4
705446	4
822513	4
717308	4
717443	4
758496	4
667504	4
755892	4
616504	4
700439	4
696777	4
715701	4
794114	4
718253	4
795893	4
618304	4
755471	4
711498	4
769061	4
764301	4
642356	4
673203	4
783558	4
721935	4
693157	4
622951	4
704439	4
107847	4
793611	4
661164	4
656776	4
661033	4
770229	4
794819	4
742163	4
709702	4
4481557	4
622613	4
699376	4
715932	4
754504	4
696168	4
700522	4
800479	4
688740	4
639934	4
618739	4
611329	4
632543	4
643414	4
709818	4
754465	4
798550	4
717861	4
667087	4
668035	4
656220	4
644822	4
271479	4
697538	4
688494	4
656909	4
778016	4
732139	4
677913	4
652479	4
561757	4
819080	4
770762	4
814781	4
702177	4
621220	4
823375	4
708134	4
750951	4
726068	4
611601	4
768453	4
788801	4
1011273	4
613692	4
799149	4
754842	4
656877	4
751118	4
630816	4
1017232	4
732193	4
687759	4
693804	4
647524	4
779381	4
788649	4
777775	4
730952	4
798491	4
658155	4
646824	4
703271	4
717837	4
4321391	4
773974	4
615315	4
742933	4
785066	4
688092	4
709146	4
611431	4
692393	4
732942	4
144067	4
652891	4
4340219	4
641022	4
773894	4
686126	4
819291	4
755237	4
549195	4
710893	4
704123	4
798572	4
694254	4
293557	4
779410	4
757788	4
635935	4
664849	4
666879	4
719767	4
714838	4
644514	4
731568	4
819805	4
743063	4
658823	4
799253	4
822032	4
796577	4
4449490	4
4473180	4
4319828	4
4316892	4
4445332	4
4331169	4
4341939	4
129391	4
132948	4
134046	4
131072	4
129588	4
131628	4
129712	4
138103	4
4468808	4
1991316	4
133803	4
534819	4
590996	4
509657	4
539842	4
556613	4
569613	4
536725	4
591814	4
512425	4
592254	4
546575	4
534055	4
558439	4
4453490	4
4365875	4
4390440	4
512983	4
585337	4
581631	4
588678	4
556719	4
508989	4
571465	4
583568	4
545087	4
539364	4
577534	4
540277	4
573832	4
141615	4
915016	4
1065994	4
982595	4
976768	4
892841	4
860830	4
997877	4
1005544	4
967800	4
791016	4
908589	4
749781	4
1043128	4
620129	4
909955	4
632532	4
590431	4
783511	4
67818	4
187708	4
15119	4
805982	4
2962981	4
2821279	4
181072	4
819612	4
4431576	4
196190	4
278206	4
2170784	4
2170787	4
2170788	4
2170789	4
256709	4
108136	4
945267	4
95745	4
762708	4
4364961	4
1650785	4
2588687	4
4399104	4
2768608	4
4013531	4
868999	4
850758	4
631721	4
694592	4
806395	4
618574	4
619721	4
760339	4
649848	4
553892	4
638503	4
617691	4
782745	4
655189	4
729812	4
567466	4
534343	4
537951	4
792891	4
767616	4
634968	4
626454	4
804485	4
726489	4
4319827	4
4465283	4
4473184	4
4445335	4
4316891	4
358802	4
226565	4
222314	4
219866	4
683860	4
674784	4
55673	4
67822	4
668854	4
770745	4
635155	4
702344	4
686138	4
622469	4
714134	4
723322	4
550377	4
552646	4
557094	4
912935	4
648014	4
616188	4.5
878771	4.5
1145812	4.5
111011	4.5
1104667	4.5
817170	4.5
18684	4.5
4429560	4.5
1132932	4.5
15167	4.5
1107385	4.5
587068	4.5
541730	4.5
541271	4.5
563127	4.5
560098	4.5
569558	4.5
558879	4.5
546041	4.5
584699	4.5
582248	4.5
591286	4.5
552327	4.5
580094	4.5
578510	4.5
688682	4.5
313875	4.5
337491	4.5
4358820	4.5
4332700	4.5
4294787	4.5
70330	4.5
836205	4.5
550403	4.5
24802	4.5
76191	4.5
76371	4.5
76249	4.5
1109497	4.5
1111549	4.5
580459	4.5
540309	4.5
268371	4.5
584328	4.5
133977	4.5
591381	4.5
537488	4.5
554374	4.5
130233	4.5
723454	4.5
3768997	7.5
4478748	7.5
4422246	7.5
1107713	7.5
240041	7.5
136101	7.5
1105281	7.5
360581	7.5
192082	7.5
1118200	7.5
703546	7.5
108235	7.5
4470470	7.5
192890	7.5
815702	7.5
1521998	7.5
219906	7.5
533999	7.5
242890	7.5
247688	7.5
807942	7.5
319606	7.5
165763	7.5
707429	7.5
753429	7.5
642230	7.5
700375	7.5
761922	7.5
774302	7.5
4477862	7.5
99030	7.5
107836	7.5
99191	7.5
787494	7.5
832569	7.5
138259	7.5
241289	7.5
250626	7.5
4046685	7.5
1107083	7.5
1107807	7.5
251941	7.5
237981	7.5
246800	7.5
252196	7.5
612804	7.5
1075461	7.5
857593	7.5
1048821	7.5
4455299	7.5
140332	7.5
4356797	7.5
14976	7.5
14978	7.5
273725	7.5
14977	7.5
14979	7.5
14981	7.5
820906	7.5
2907883	7.5
877681	7.5
730478	7.5
4309144	7.5
101757	7.5
100761	7.5
101404	7.5
565755	7.5
145329	7.5
148681	7.5
148443	7.5
4345823	7.5
3453729	7.5
4345826	7.5
4345824	7.5
4345825	7.5
579200	7.5
3073588	7.5
188485	7.5
779139	7.5
3287620	7.5
253071	7.5
546049	7.5
4457485	7.5
623184	7.5
626596	7.5
726298	7.5
745050	7.5
221766	7.5
742383	7.5
744334	7.5
101600	7.5
326903	7.5
797641	7.5
4312356	7.5
3817520	7.5
2389635	7.5
3825443	7.5
4399102	7.5
266090	7.5
814627	7.5
1112404	7.5
268727	7.5
3405915	7.5
222848	7.5
3775505	7.5
155620	7.5
522096	7.5
526272	7.5
153381	7.5
4403847	7.5
519539	7.5
226510	7.5
218412	7.5
2674087	7.5
4322746	7.5
4449266	7.5
998840	7.5
4439750	7.5
720909	7.5
4295593	7.5
4322747	7.5
2015946	7.5
4456243	7.5
2398212	7.5
1074351	7.5
735847	7.5
4440368	7.5
4337161	7.5
4357186	7.5
4410349	7.5
4373529	7.5
593664	7.5
1117615	7.5
521862	7.5
4448973	7.5
938005	7.5
806072	7.5
4301841	7.5
2674079	7.5
4311851	7.5
2565139	7.5
4336919	7.5
241886	7.5
4327690	7.5
560591	7.5
2104694	7.5
4397266	7.5
4338360	7.5
512691	7.5
3775506	7.5
143504	7.5
812111	7.5
543461	7.5
2309881	7.5
3814624	7.5
4482157	7.5
378310	7.5
255337	7.5
1107116	7.5
660744	7.5
694710	7.5
824171	7.5
556417	7.5
792459	7.5
352460	7.5
348370	7.5
78227	7.5
824821	7.5
821730	7.5
704093	7.5
821736	7.5
44025	7.5
1143667	7.5
44036	7.5
108970	7.5
348501	7.5
310879	7.5
851407	7.5
2119083	7.5
1118688	7.5
220760	7.5
222374	7.5
132766	7.5
85427	7.5
26107	7.5
23206	7.5
22934	7.5
36977	7.5
21252	7.5
18543	7.5
29002	7.5
48387	7.5
38572	7.5
33671	7.5
20955	7.5
457768	7.5
270053	7.5
2819801	7.5
808041	7.5
248992	7.5
4390038	7.5
4332169	7.5
992665	7.5
4308733	7.5
836067	7.5
307933	7.5
316879	7.5
1505941	7.5
175346	7.5
4403487	7.5
4454112	7.5
1137155	7.5
4478727	7.5
2521083	7.5
4355174	7.5
4375251	7.5
4434304	7.5
4477674	7.5
695188	7.5
674825	7.5
675527	7.5
716404	7.5
712083	7.5
627025	7.5
696404	7.5
768787	7.5
769386	7.5
704862	7.5
764918	7.5
4484802	7.5
4443437	7.5
144100	7.5
825642	7.5
101507	7.5
4323234	7.5
802956	7.5
91442	7.5
4481766	7.5
161611	7.5
141427	7.5
4305508	7.5
4387684	7.5
304855	7.5
269950	7.5
513131	7.5
819964	7.5
4037966	7.5
1120824	7.5
4401349	7.5
1088362	7.5
1019658	7.5
976194	7.5
960943	7.5
1066866	7.5
1002136	7.5
964068	7.5
801579	7.5
782459	7.5
704327	7.5
767847	7.5
767281	7.5
776693	7.5
662427	7.5
210009	7.5
215322	7.5
829544	7.5
984979	7.5
701265	7.5
1100709	7.5
780821	7.5
4466489	7.5
817486	7.5
568038	7.5
2674088	7.5
72583	7.5
4344995	7.5
22582	7.5
198193	7.5
14984	7.5
247150	7.5
168942	7.5
247350	7.5
171689	7.5
253730	7.5
341026	7.5
907864	7.5
2138481	7.5
3721578	7.5
2668268	7.5
1561454	7.5
3721579	7.5
31069	7.5
722890	7.5
564471	7.5
312712	7.5
553159	7.5
143308	7.5
565250	7.5
540966	7.5
545726	7.5
570442	7.5
775845	7.5
533941	7.5
566301	7.5
536396	7.5
261518	7.5
683227	7.5
687265	7.5
796709	7.5
790399	7.5
692256	7.5
4439279	7.5
234228	7.5
153671	7.5
334318	7.5
153502	7.5
568407	7.5
150922	7.5
1148295	7.5
580296	7.5
33727	7.5
19504	7.5
322254	7.5
4450121	7.5
325355	7.5
4450120	7.5
4450122	7.5
4450123	7.5
728643	7.5
4433351	7.5
775666	7.5
712431	7.5
690580	7.5
708608	7.5
709746	7.5
642577	7.5
802504	7.5
736937	7.5
615814	7.5
629492	7.5
670986	7.5
1555490	7.5
329196	7.5
820122	7.5
131577	7.5
4194872	7.5
14980	7.5
14982	7.5
580342	7.5
815136	7.5
650424	7.5
1111284	7.5
4457309	7.5
531018	7.5
1108882	7.5
1121714	7.5
543196	7.5
1610325	7.5
737814	7.5
4462754	7.5
39415	7.5
4483327	7.5
4483323	7.5
907252	7.5
872167	7.5
721707	7.5
359553	7.5
641796	7.5
312280	7.5
14988	7.5
2115593	7.5
271310	7.5
4298640	7.5
4457310	7.5
811179	7.5
806942	7.5
4319637	7.5
195474	7.5
74854	7.5
816628	7.5
4431338	7.5
586366	7.5
543215	7.5
4449431	7.5
1121166	7.5
123207	7.5
554230	7.5
248109	7.5
4457730	7.5
834773	7.5
1117607	7.5
1119098	7.5
820489	7.5
238208	7.5
50391	7.5
71751	7.5
727129	7.5
563163	7.5
41978	7.5
808854	7.5
4483702	7.5
307666	7.5
1117972	7.5
264070	7.5
4473628	7.5
778536	7.5
1787495	7.5
615862	7.5
457044	7.5
559322	7.5
42176	7.5
672806	7.5
713030	7.5
1135842	7.5
330655	7.5
350707	7.5
4471493	7.5
4446832	7.5
4433819	7.5
