GenomeID	Temp_optimum
4476967	52.5
4343997	52.5
4350292	52.5
4391714	52.5
4432911	52.5
4466927	52.5
1555795	52.5
4408294	52.5
4435548	52.5
2789853	52.5
4361226	52.5
3209984	52.5
4346526	52.5
2132853	52.5
3414223	52.5
4440004	52.5
2578088	52.5
4418423	52.5
3815249	52.5
2578084	52.5
3282594	52.5
1733273	52.5
4388630	52.5
2373044	52.5
4367248	52.5
4371753	52.5
4392694	52.5
2521903	52.5
4213094	52.5
3562040	52.5
4418419	52.5
1959227	52.5
2685541	52.5
4174002	52.5
3801272	52.5
4365536	52.5
3199059	52.5
3222110	52.5
1794906	52.5
4178501	52.5
4416674	52.5
3072606	52.5
4482408	52.5
4158922	52.5
4468502	52.5
1687543	52.5
2852940	52.5
2658059	52.5
2495573	52.5
4446068	52.5
4432306	52.5
4352564	52.5
4139742	52.5
3937547	52.5
4376011	52.5
2178447	52.5
4336500	52.5
4234380	52.5
4323350	52.5
3540664	52.5
3725883	52.5
4438904	52.5
4332419	52.5
4405049	52.5
3947183	52.5
4369830	52.5
4479950	52.5
4438348	52.5
4459058	52.5
3078125	52.5
2340455	52.5
2579806	52.5
4348006	52.5
2578089	52.5
3156944	52.5
4400397	52.5
2668590	52.5
3729647	52.5
1750663	52.5
3250225	52.5
4359169	52.5
4339799	52.5
4442631	52.5
3630754	52.5
2800176	52.5
3547981	52.5
4378962	52.5
4061445	52.5
2689393	52.5
3782559	52.5
2253813	52.5
2651715	52.5
4209164	52.5
4401334	52.5
2501454	52.5
3614194	52.5
4412250	52.5
4392606	52.5
4416848	52.5
2893368	52.5
2049243	52.5
243599	52.5
4351121	52.5
4461484	52.5
1962283	52.5
3983523	52.5
3178559	52.5
4442975	52.5
588865	52.5
4332193	52.5
4447044	52.5
4480540	52.5
2195543	52.5
2272570	52.5
4120221	52.5
3541550	52.5
1661967	52.5
3721704	52.5
2008074	52.5
4045356	52.5
3252426	52.5
4413107	52.5
2608003	52.5
4369304	52.5
4341499	52.5
3411256	52.5
3625901	52.5
3104538	52.5
4484098	52.5
4371680	52.5
3314175	52.5
4450044	52.5
4234313	52.5
4330098	52.5
4344672	52.5
3924686	52.5
2800172	52.5
2496918	52.5
4340952	52.5
4442230	52.5
4160578	52.5
4444399	52.5
4403514	52.5
4365873	52.5
4482262	52.5
4454240	52.5
2612351	52.5
1708368	52.5
4351812	52.5
4372175	52.5
4446063	52.5
2558485	52.5
4343730	52.5
3260485	52.5
3824322	52.5
2962667	52.5
4432497	52.5
4454743	52.5
3634151	52.5
4475557	52.5
4344182	52.5
2893577	52.5
4346114	52.5
2226206	52.5
4341085	52.5
3335822	52.5
3906874	52.5
4482463	52.5
4448828	52.5
4384750	52.5
754432	52.5
1132991	52.5
538820	52.5
103397	52.5
246585	52.5
112406	52.5
242338	52.5
3506904	52.5
3945299	52.5
3297564	52.5
2233721	52.5
1507123	52.5
4191307	52.5
3697127	52.5
2145862	52.5
1728069	52.5
4339337	52.5
4411958	52.5
3934305	52.5
3887245	52.5
4208318	52.5
2493217	52.5
1738301	52.5
717955	52.5
2271540	52.5
3508095	52.5
4340947	52.5
1501066	52.5
4367560	52.5
4345571	52.5
3991164	52.5
3855115	52.5
2996178	52.5
4421758	52.5
1649768	52.5
4421195	52.5
2772149	52.5
4384841	52.5
3696411	52.5
4416838	52.5
4428403	52.5
4415450	52.5
1631744	52.5
4280007	52.5
2923852	52.5
4384837	52.5
1913732	52.5
3338168	52.5
4480419	52.5
3688408	52.5
1741677	52.5
2620925	52.5
1559643	52.5
4418420	52.5
4330138	52.5
4226113	52.5
1859686	52.5
4435102	52.5
2578376	52.5
4355085	52.5
4372809	52.5
3151851	52.5
4374335	52.5
4367645	52.5
4354516	52.5
4436294	52.5
3019840	52.5
4461503	52.5
4415020	52.5
4474870	52.5
2393873	52.5
3164300	52.5
1505290	52.5
2032524	52.5
3557965	52.5
1523818	52.5
3883775	52.5
3271199	52.5
4407090	52.5
2521907	52.5
3373554	52.5
4435103	52.5
3413013	52.5
4426596	52.5
4382391	52.5
4373484	52.5
4446889	52.5
3294560	52.5
2572352	52.5
3402039	52.5
2035761	52.5
4346606	52.5
4343993	52.5
4483292	52.5
4462458	52.5
3328496	52.5
4370020	52.5
2807760	52.5
2642736	52.5
4372704	52.5
1614078	52.5
3843888	52.5
3275233	52.5
4324527	52.5
4438157	52.5
3008792	52.5
3214600	52.5
1815965	52.5
4381027	52.5
4394818	52.5
3906796	52.5
4377096	52.5
4406746	52.5
1705314	52.5
4435549	52.5
2272571	52.5
4095697	52.5
3075437	52.5
4069609	52.5
4428473	52.5
3890881	52.5
4367648	52.5
3078942	52.5
3669644	52.5
2945197	52.5
4363306	52.5
4474231	52.5
2253808	52.5
2497256	52.5
4443769	52.5
4359165	52.5
4353767	52.5
4472699	52.5
1717677	52.5
4394817	52.5
3747553	52.5
2917150	52.5
3833985	52.5
4362704	52.5
3587726	52.5
4449581	52.5
3793355	52.5
4409788	52.5
2727920	52.5
2842852	52.5
2367046	52.5
2015033	52.5
3955434	52.5
4415003	52.5
1881163	52.5
2183537	52.5
3359026	52.5
2598543	52.5
4326346	52.5
2592147	52.5
3971975	52.5
4344222	52.5
4332017	52.5
2852950	52.5
3007856	52.5
2766225	52.5
2596083	52.5
2698035	52.5
4452139	52.5
1564095	52.5
4468511	52.5
4476646	52.5
4332008	52.5
2511165	52.5
2893364	52.5
4366988	52.5
4419845	52.5
4137308	52.5
4031717	52.5
3359023	52.5
4178504	52.5
4438295	52.5
3874407	52.5
4064998	52.5
4474368	52.5
2787303	52.5
2541302	52.5
3725882	52.5
3919581	52.5
2806903	52.5
2164238	52.5
4377570	52.5
4232770	52.5
3861291	52.5
3338718	52.5
2981464	52.5
3447243	52.5
4475623	52.5
4385002	52.5
3496626	52.5
3185175	52.5
4368150	52.5
4423618	52.5
4414912	52.5
4025118	52.5
3015895	52.5
3725872	52.5
3448070	52.5
4331446	52.5
4459686	52.5
3934301	52.5
4385692	52.5
4350053	52.5
1986520	52.5
1802279	52.5
4407372	52.5
3740905	52.5
4179577	52.5
4236282	52.5
3651395	52.5
4366031	52.5
3367901	52.5
4397165	52.5
4467707	52.5
4333130	52.5
2696547	52.5
4347458	52.5
3006988	52.5
3914430	52.5
4373947	52.5
3145268	52.5
3124380	52.5
3782558	52.5
1934385	52.5
3768050	52.5
4458829	52.5
1831061	52.5
3571172	52.5
1707682	52.5
2078728	52.5
4414867	52.5
1674213	52.5
3955437	52.5
1980588	52.5
3975983	52.5
3678350	52.5
3715114	52.5
4061442	52.5
4473993	52.5
4205818	52.5
4361821	52.5
3964863	52.5
4404748	52.5
4329761	52.5
1923896	52.5
4417948	52.5
3353112	52.5
3034304	52.5
4287757	52.5
3731029	52.5
3347432	52.5
1651434	52.5
4120230	52.5
2980444	52.5
4244408	52.5
3668044	52.5
3519353	52.5
1853630	52.5
3625904	52.5
3983389	52.5
4482957	52.5
4355434	52.5
4316288	52.5
2320367	52.5
4457420	52.5
3448076	52.5
3296728	52.5
3291525	52.5
3974205	52.5
4373939	52.5
3087610	52.5
3662076	52.5
4351299	52.5
4416331	52.5
2341070	52.5
4399689	52.5
4380782	52.5
2538345	52.5
4368915	52.5
1896635	52.5
3149560	52.5
2400897	52.5
3676496	52.5
4387638	52.5
3064110	52.5
4367154	52.5
4428911	52.5
4387709	52.5
4013315	52.5
4110867	52.5
1980589	52.5
3613877	52.5
1733114	52.5
4446479	52.5
4456864	52.5
2935732	52.5
4387084	52.5
4272800	52.5
2589203	52.5
3758545	52.5
3156939	52.5
2941621	52.5
1959229	52.5
4108886	52.5
2162369	52.5
4236279	52.5
1529601	52.5
4404754	52.5
2603845	52.5
3660360	52.5
4365757	52.5
4415074	52.5
4393850	52.5
3613879	52.5
2519046	52.5
4347525	52.5
3817532	52.5
4441840	52.5
1780500	52.5
1663447	52.5
3391804	52.5
4474868	52.5
4428653	52.5
3528309	52.5
3429727	52.5
3668414	52.5
3895305	52.5
3169929	52.5
3914432	52.5
4394101	52.5
4349777	52.5
4473607	52.5
3223465	52.5
4481501	52.5
3152302	52.5
4324663	52.5
1918057	52.5
3164217	52.5
2393787	52.5
4406134	52.5
4322996	52.5
4414513	52.5
2459790	52.5
4143459	52.5
4349772	52.5
3799835	52.5
4372285	52.5
219792	52.5
4415207	52.5
4336753	52.5
3461652	52.5
4418630	52.5
4468647	52.5
3543905	52.5
4458801	52.5
3236218	52.5
4369959	52.5
4443851	52.5
4483131	52.5
3917520	52.5
2418016	52.5
1870832	52.5
3110110	52.5
4472592	52.5
1736821	52.5
294682	52.5
1961201	52.5
3045142	52.5
369563	52.5
4449586	52.5
4480142	52.5
2269886	52.5
4045361	52.5
262377	52.5
4166220	52.5
2935729	52.5
4408996	52.5
4420944	52.5
4368048	52.5
363839	52.5
360210	52.5
14518	52.5
804509	52.5
792428	52.5
101127	52.5
4310321	52.5
653116	52.5
256759	52.5
791624	52.5
102930	52.5
107801	52.5
265906	52.5
84979	52.5
85346	52.5
14519	52.5
216392	52.5
534338	52.5
677322	52.5
78530	52.5
41783	52.5
655210	52.5
553744	52.5
535887	52.5
359099	52.5
357979	52.5
355520	52.5
106630	52.5
1105681	52.5
4429837	52.5
4427519	52.5
14526	52.5
4298915	52.5
553994	52.5
170259	52.5
4339742	52.5
2286680	52.5
2602862	52.5
4324161	52.5
2805448	52.5
4367698	52.5
4359109	52.5
3948522	52.5
2399696	52.5
3923375	52.5
4388763	52.5
4435817	52.5
2023143	52.5
4419894	52.5
1734881	52.5
1514108	52.5
4446576	52.5
2748679	52.5
2608054	52.5
4400155	52.5
2619987	52.5
1638975	52.5
4440402	52.5
4473585	52.5
3094032	52.5
3792680	52.5
4343863	52.5
4409361	52.5
3907069	52.5
4384411	52.5
4419598	52.5
4359521	52.5
4367649	52.5
3320007	52.5
1543299	52.5
2579802	52.5
3015897	52.5
4373886	52.5
2115528	52.5
4416279	52.5
4390929	52.5
4388383	52.5
2859131	52.5
3731315	52.5
2307941	52.5
4334882	52.5
4384530	52.5
4160305	52.5
1681465	52.5
1779073	52.5
2981473	52.5
3195710	52.5
4466301	52.5
2246910	52.5
3676421	52.5
3605183	52.5
1705318	52.5
1792501	52.5
1999043	52.5
1661979	52.5
4436877	52.5
4435702	52.5
4415028	52.5
4475093	52.5
4466835	52.5
1858514	52.5
4452138	52.5
1834648	52.5
2091364	52.5
4408983	52.5
3685718	52.5
4355430	52.5
2109185	52.5
4383320	52.5
4297947	52.5
3297563	52.5
4324491	52.5
4380072	52.5
4380077	52.5
4409779	52.5
4416036	52.5
3850617	52.5
2244836	52.5
4442366	52.5
4417912	52.5
2824123	52.5
4390522	52.5
2120213	52.5
4370729	52.5
2035764	52.5
4465456	52.5
3213140	52.5
4383366	52.5
3316291	52.5
4472317	52.5
2035760	52.5
3046148	52.5
2928889	52.5
4440180	52.5
4415018	52.5
2290716	52.5
3033058	52.5
3354555	52.5
2835862	52.5
1603623	52.5
3294565	52.5
4414909	52.5
3078938	52.5
4377659	52.5
4065026	52.5
1757390	52.5
4457680	52.5
4209955	52.5
2541299	52.5
3007864	52.5
4190315	52.5
4371581	52.5
3925814	52.5
4455584	52.5
3746474	52.5
4331486	52.5
4336603	52.5
1818006	52.5
4430239	52.5
3218806	52.5
4400503	52.5
3373556	52.5
4367694	52.5
1641395	52.5
4420068	52.5
4411013	52.5
4385512	52.5
4275382	52.5
2547229	52.5
3226567	52.5
1731619	52.5
3800576	52.5
2578092	52.5
4364366	52.5
4377090	52.5
2778337	52.5
3685720	52.5
1615887	52.5
2812401	52.5
2544621	52.5
3016775	52.5
4289646	52.5
4454402	52.5
4413792	52.5
4397462	52.5
2026016	52.5
2427515	52.5
4455582	52.5
4452874	52.5
3535220	52.5
4421221	52.5
2626593	52.5
3105774	52.5
4373891	52.5
2036151	52.5
3788229	52.5
4198785	52.5
3166733	52.5
1532360	52.5
4334697	52.5
4259887	52.5
4099858	52.5
4325605	52.5
4469318	52.5
4326347	52.5
2881208	52.5
3576918	52.5
4436194	52.5
2786544	52.5
4363045	52.5
4141007	52.5
3696406	52.5
4404985	52.5
3919588	52.5
1681468	52.5
4424691	52.5
3925808	52.5
4343999	52.5
4175779	52.5
4438312	52.5
2928890	52.5
4421218	52.5
2252936	52.5
4360779	52.5
4391712	52.5
2016073	52.5
4178730	52.5
4448299	52.5
1741681	52.5
4477854	52.5
3651911	52.5
3567126	52.5
4454639	52.5
4379925	52.5
3862051	52.5
3518856	52.5
3808358	52.5
3261680	52.5
3035480	52.5
1700554	52.5
3100140	52.5
4418492	52.5
4466846	52.5
3991137	52.5
4395467	52.5
3156940	52.5
4391500	52.5
3628591	52.5
4480499	52.5
4344336	52.5
3036606	52.5
4372708	52.5
1564110	52.5
2840484	52.5
4217473	52.5
4021675	52.5
4377400	52.5
2877482	52.5
4481642	52.5
1525748	52.5
4199275	52.5
2595221	52.5
3226570	52.5
3767076	52.5
4050687	52.5
2643941	52.5
4447975	52.5
4391170	52.5
1599275	52.5
2083093	52.5
4375179	52.5
1663903	52.5
4377470	52.5
4388382	52.5
3303758	52.5
2877489	52.5
4435618	52.5
2887476	52.5
4147640	52.5
3311841	52.5
4464588	52.5
2423771	52.5
2746979	52.5
4226112	52.5
4377693	52.5
2226199	52.5
3260986	52.5
4198778	52.5
3587215	52.5
2808998	52.5
3099378	52.5
4314718	52.5
4450791	52.5
4434639	52.5
1808510	52.5
1567701	52.5
4374750	52.5
1733112	52.5
1803214	52.5
4438293	52.5
4147926	52.5
3370127	52.5
1721633	52.5
2186073	52.5
4341569	52.5
2931969	52.5
1920161	52.5
4473817	52.5
4336697	52.5
4462740	52.5
3630755	52.5
4477208	52.5
4412959	52.5
4451616	52.5
4457679	52.5
3333299	52.5
2399697	52.5
2812396	52.5
4289649	52.5
4344216	52.5
4450221	52.5
4244067	52.5
3060937	52.5
4406820	52.5
2397800	52.5
3276307	52.5
3415546	52.5
4466434	52.5
4409800	52.5
2261760	52.5
4367628	52.5
3093384	52.5
4322995	52.5
4446549	52.5
4236285	52.5
2877481	52.5
2306432	52.5
3756128	52.5
2599838	52.5
2779749	52.5
2648017	52.5
3046292	52.5
4323834	52.5
4362905	52.5
4482461	52.5
3692337	52.5
4462580	52.5
2795952	52.5
4403786	52.5
3625705	52.5
4380280	52.5
4362019	52.5
4373916	52.5
2401628	52.5
2442959	52.5
2983931	52.5
4311402	52.5
4464154	52.5
3372582	52.5
3871458	52.5
1896640	52.5
3576921	52.5
4439738	52.5
1553546	52.5
4209163	52.5
4418030	52.5
3991139	52.5
3142362	52.5
4375200	52.5
4405054	52.5
1939697	52.5
3082745	52.5
4448835	52.5
4372182	52.5
2941620	52.5
3041730	52.5
3253507	52.5
3897766	52.5
2519049	52.5
1647043	52.5
2096479	52.5
2293251	52.5
2440868	52.5
4348648	52.5
2022299	52.5
3738346	52.5
3373561	52.5
4434426	52.5
2551489	52.5
3875758	52.5
4397329	52.5
4457337	52.5
2249841	52.5
1674514	52.5
3644505	52.5
1535386	52.5
2036929	52.5
2871097	52.5
3906881	52.5
3825058	52.5
2301029	52.5
4336426	52.5
4359849	52.5
4416839	52.5
2460965	52.5
2598540	52.5
4348320	52.5
2184505	52.5
4351157	52.5
3185606	52.5
3658385	52.5
2185389	52.5
2290715	52.5
1580494	52.5
4368877	52.5
3171943	52.5
2724893	52.5
2648619	52.5
3587852	52.5
2828381	52.5
2808137	52.5
4348506	52.5
4469562	52.5
2658062	52.5
2015035	52.5
2185384	52.5
2237544	52.5
1765860	52.5
1766218	52.5
4179576	52.5
4351819	52.5
3236446	52.5
2876958	52.5
2403053	52.5
3578512	52.5
4330144	52.5
3238619	52.5
4120228	52.5
4450637	52.5
3052316	52.5
1522872	52.5
4473829	52.5
4382936	52.5
2716027	52.5
4343181	52.5
3041057	52.5
3874132	52.5
1513232	52.5
4120227	52.5
3498178	52.5
2973947	52.5
4371677	52.5
3060700	52.5
3659817	52.5
1552153	52.5
2360572	52.5
2312694	52.5
2868668	52.5
4347454	52.5
3329807	52.5
3074203	52.5
3544585	52.5
4428654	52.5
2671123	52.5
3799837	52.5
4324524	52.5
3669641	52.5
2889539	52.5
4397162	52.5
4472838	52.5
3506897	52.5
3506903	52.5
4389167	52.5
4386319	52.5
3640096	52.5
3804982	52.5
3171942	52.5
2350162	52.5
1663908	52.5
3187554	52.5
4349771	52.5
1815964	52.5
4351158	52.5
4337222	52.5
4348360	52.5
3093368	52.5
4091823	52.5
2994400	52.5
4159129	52.5
3156906	52.5
3253508	52.5
2035488	52.5
3008046	52.5
2613476	52.5
3700043	52.5
3074225	52.5
4437093	52.5
3897857	52.5
2278903	52.5
1938967	52.5
3253511	52.5
3626012	52.5
4425356	52.5
3250222	52.5
4398489	52.5
4331974	52.5
3164212	52.5
2487457	52.5
1522871	52.5
4177701	52.5
3440140	52.5
4330734	52.5
3907066	52.5
3110109	52.5
2308146	52.5
3372583	52.5
4326353	52.5
2746345	52.5
303029	52.5
3676374	52.5
4432577	52.5
282847	52.5
2815568	52.5
284454	52.5
3198004	52.5
748245	52.5
4334280	52.5
286318	52.5
702029	52.5
697898	52.5
899840	52.5
1088682	52.5
4472339	52.5
4251315	52.5
4466838	52.5
3147100	52.5
3726225	52.5
3400355	52.5
4415878	52.5
4419648	52.5
4419647	52.5
2519044	52.5
4389049	52.5
369133	52.5
4382934	52.5
4382935	52.5
4199279	52.5
4199283	52.5
3875825	52.5
2624929	52.5
2779748	52.5
4418633	52.5
3034581	52.5
4478323	52.5
4364954	52.5
2401243	52.5
4436197	52.5
3147126	52.5
3055093	52.5
4380887	52.5
3185918	52.5
4468831	52.5
3060695	52.5
4477985	52.5
2166236	52.5
2163946	52.5
2173393	52.5
3538182	52.5
3019903	52.5
3942268	52.5
4469923	52.5
4483130	52.5
3767077	52.5
4465066	52.5
3945303	52.5
3333303	52.5
1789196	52.5
574818	52.5
365040	52.5
357234	52.5
357550	52.5
360975	52.5
357139	52.5
369474	52.5
368004	52.5
357557	52.5
4326852	52.5
4454078	52.5
4380598	52.5
4417767	52.5
4446548	52.5
104518	52.5
104673	52.5
937847	52.5
1052926	52.5
4441664	52.5
1652484	52.5
4420377	52.5
2805450	52.5
2560606	52.5
4021673	52.5
4243540	52.5
3833169	52.5
4427900	52.5
2490893	52.5
2547233	52.5
4331469	52.5
3685715	52.5
3429726	52.5
1639778	52.5
4353644	52.5
1626037	52.5
2685605	52.5
3302090	52.5
2658413	52.5
1663906	52.5
2828387	52.5
4002201	52.5
3474118	52.5
4454242	52.5
3207458	52.5
4464813	52.5
4460385	52.5
1728562	52.5
4406570	52.5
4364324	52.5
4478829	52.5
4383349	52.5
4375170	52.5
4384879	52.5
4357017	52.5
4336302	52.5
2455414	52.5
3353109	52.5
2138692	52.5
4160295	52.5
1652859	52.5
4234218	52.5
4374974	52.5
3390694	52.5
1542913	52.5
4428402	52.5
4378737	52.5
4439177	52.5
2881207	52.5
4377656	52.5
2825788	52.5
4384541	52.5
3297566	52.5
2807812	52.5
4477803	52.5
4340004	52.5
4403339	52.5
4185342	52.5
4445074	52.5
3704035	52.5
4420374	52.5
4331986	52.5
4478884	52.5
1626541	52.5
1639790	52.5
4380950	52.5
4467873	52.5
2538440	52.5
4389745	52.5
1757384	52.5
2560604	52.5
4413796	52.5
3537600	52.5
1771844	52.5
1815970	52.5
3150185	52.5
4473038	52.5
3183924	52.5
3096197	52.5
4419753	52.5
4428910	52.5
4448983	52.5
4416745	52.5
4350226	52.5
3129297	52.5
2493225	52.5
4429715	52.5
4476949	52.5
3155547	52.5
4345592	52.5
2506190	52.5
2312657	52.5
2799029	52.5
2548651	52.5
2113970	52.5
4456227	52.5
2662124	52.5
1792513	52.5
2598536	52.5
2598545	52.5
4341920	52.5
2825790	52.5
4342590	52.5
4425076	52.5
4474497	52.5
4440005	52.5
3995345	52.5
4384604	52.5
4416380	52.5
4452992	52.5
2580616	52.5
3119586	52.5
2251868	52.5
2145868	52.5
4484096	52.5
4377712	52.5
4410478	52.5
4328821	52.5
4334170	52.5
4481725	52.5
4364364	52.5
4346570	52.5
2418009	52.5
4347166	52.5
2472241	52.5
2496916	52.5
3278034	52.5
1949226	52.5
4345666	52.5
4377401	52.5
4411623	52.5
2825797	52.5
2529467	52.5
2529475	52.5
1757388	52.5
4289652	52.5
4483762	52.5
2780564	52.5
3579219	52.5
1687531	52.5
1710489	52.5
4473960	52.5
2520814	52.5
2832758	52.5
2145869	52.5
3073168	52.5
2920558	52.5
1918878	52.5
2707949	52.5
3267511	52.5
1721888	52.5
2841944	52.5
3307009	52.5
2991801	52.5
4474410	52.5
2712847	52.5
2547781	52.5
4210140	52.5
2022295	52.5
4029512	52.5
2599841	52.5
1825776	52.5
4437775	52.5
4161096	52.5
4431128	52.5
2955144	52.5
2955140	52.5
4404979	52.5
4404981	52.5
3297570	52.5
4309302	52.5
4370685	52.5
3085002	52.5
4458168	52.5
4386771	52.5
3021097	52.5
1918875	52.5
4114730	52.5
4325494	52.5
2432656	52.5
1632829	52.5
4184788	52.5
4335706	52.5
2140884	52.5
2766962	52.5
2786041	52.5
3619127	52.5
2183540	52.5
4399462	52.5
2953982	52.5
1931219	52.5
1661968	52.5
4297959	52.5
4427901	52.5
4347778	52.5
4413770	52.5
3414221	52.5
4355125	52.5
3112924	52.5
3622151	52.5
4199277	52.5
4473604	52.5
4436415	52.5
4413278	52.5
2858778	52.5
4417398	52.5
1580378	52.5
2122513	52.5
1727064	52.5
3072359	52.5
4215630	52.5
4346861	52.5
3035836	52.5
4314277	52.5
4372705	52.5
3085648	52.5
2426435	52.5
2972291	52.5
3354557	52.5
2800174	52.5
4428466	52.5
4434819	52.5
4361695	52.5
4420065	52.5
3919591	52.5
1794911	52.5
4347932	52.5
2095626	52.5
1949220	52.5
4478972	52.5
4392701	52.5
2137766	52.5
2662607	52.5
4344217	52.5
3099189	52.5
2965107	52.5
1773584	52.5
4442905	52.5
4404977	52.5
4444562	52.5
4209949	52.5
2520815	52.5
4345924	52.5
4442615	52.5
4335221	52.5
3643333	52.5
3328498	52.5
4390421	52.5
2279669	52.5
4355593	52.5
4419773	52.5
4436741	52.5
4414870	52.5
4414869	52.5
4377141	52.5
4185341	52.5
4340177	52.5
4383335	52.5
3715117	52.5
1602706	52.5
4382868	52.5
3307015	52.5
2220801	52.5
2828386	52.5
1552145	52.5
4104313	52.5
2712846	52.5
4439166	52.5
3955714	52.5
4454635	52.5
4385336	52.5
4345553	52.5
4389034	52.5
4344159	52.5
4383322	52.5
2619994	52.5
2619990	52.5
4479305	52.5
2681937	52.5
4443534	52.5
2935725	52.5
4404980	52.5
2928885	52.5
4209165	52.5
2540433	52.5
4325161	52.5
4416030	52.5
3506766	52.5
2596102	52.5
4232774	52.5
3201686	52.5
4369540	52.5
3253159	52.5
4458828	52.5
1531146	52.5
3630761	52.5
1838128	52.5
2806306	52.5
2280811	52.5
3584827	52.5
4472553	52.5
4434818	52.5
4002197	52.5
1968854	52.5
4467349	52.5
3448429	52.5
4346523	52.5
2132851	52.5
2262031	52.5
4473608	52.5
2947315	52.5
2035757	52.5
4326159	52.5
2483980	52.5
3740561	52.5
3722223	52.5
4463137	52.5
4366364	52.5
2639330	52.5
4418499	52.5
4441662	52.5
2858944	52.5
4469611	52.5
4268100	52.5
4427009	52.5
4324613	52.5
4472286	52.5
4403341	52.5
4062317	52.5
1774980	52.5
4481465	52.5
4224612	52.5
4066908	52.5
4368081	52.5
4368921	52.5
3974603	52.5
3407099	52.5
2661042	52.5
3756383	52.5
4341885	52.5
4437777	52.5
4420072	52.5
3073175	52.5
3129561	52.5
4370896	52.5
4449717	52.5
2540440	52.5
4325157	52.5
3350664	52.5
3145266	52.5
2044588	52.5
3972250	52.5
3138645	52.5
4327056	52.5
2185391	52.5
1661616	52.5
4412119	52.5
4472918	52.5
4366982	52.5
4419841	52.5
4002204	52.5
3744545	52.5
4370351	52.5
4428941	52.5
4333036	52.5
4167880	52.5
2812403	52.5
4476564	52.5
3390924	52.5
4349775	52.5
1776445	52.5
3143223	52.5
2192264	52.5
4339974	52.5
4380199	52.5
2973939	52.5
3974244	52.5
4352459	52.5
2192254	52.5
4428594	52.5
3611650	52.5
2525338	52.5
2712430	52.5
4071922	52.5
1741394	52.5
3333297	52.5
4324792	52.5
3593296	52.5
4391710	52.5
4074387	52.5
2828391	52.5
4359518	52.5
4388384	52.5
1692033	52.5
2598127	52.5
4393905	52.5
3798551	52.5
4367662	52.5
4414907	52.5
4377658	52.5
3427478	52.5
4418632	52.5
2955141	52.5
4437097	52.5
1919350	52.5
2352587	52.5
4325153	52.5
3311843	52.5
1971835	52.5
3778203	52.5
2746981	52.5
1827998	52.5
4452868	52.5
2936741	52.5
4330230	52.5
4407371	52.5
2925800	52.5
1661617	52.5
3333302	52.5
4394102	52.5
2817241	52.5
3665404	52.5
4328798	52.5
3696694	52.5
2175675	52.5
1754948	52.5
2828384	52.5
4392157	52.5
4420381	52.5
3813507	52.5
2991806	52.5
3902345	52.5
4207095	52.5
2313265	52.5
2477732	52.5
4141008	52.5
2490892	52.5
3297562	52.5
4171938	52.5
2466536	52.5
2482759	52.5
4379138	52.5
4351152	52.5
4366251	52.5
3037782	52.5
2932148	52.5
4400582	52.5
4410610	52.5
2462256	52.5
4414204	52.5
2051282	52.5
3171941	52.5
4477592	52.5
4442102	52.5
4024316	52.5
4021669	52.5
2183536	52.5
4454976	52.5
1794916	52.5
2319890	52.5
2579347	52.5
4353920	52.5
4462815	52.5
2308173	52.5
3705201	52.5
1842698	52.5
3708144	52.5
4191304	52.5
4362939	52.5
2772145	52.5
4363738	52.5
4358533	52.5
3265324	52.5
4370894	52.5
3043811	52.5
4455521	52.5
3538832	52.5
4391501	52.5
4367153	52.5
3621833	52.5
3630760	52.5
1885024	52.5
3823344	52.5
1838129	52.5
4475354	52.5
4457733	52.5
2470154	52.5
4472920	52.5
4314637	52.5
4476717	52.5
4380035	52.5
3662661	52.5
4367244	52.5
1840552	52.5
4456573	52.5
4470556	52.5
2479778	52.5
3951384	52.5
2354209	52.5
3757916	52.5
3716706	52.5
2541295	52.5
4349774	52.5
4424558	52.5
2826280	52.5
4345958	52.5
3350660	52.5
2349605	52.5
2164239	52.5
4432083	52.5
4442369	52.5
4444522	52.5
2801522	52.5
4398450	52.5
2290712	52.5
4012417	52.5
4372707	52.5
4454213	52.5
3874015	52.5
2355004	52.5
2350156	52.5
2861155	52.5
3645029	52.5
1562375	52.5
4361693	52.5
3053633	52.5
4346176	52.5
4432904	52.5
4478973	52.5
3705200	52.5
1654754	52.5
4337240	52.5
2887478	52.5
4353648	52.5
3112918	52.5
4418634	52.5
4171934	52.5
4379738	52.5
1989035	52.5
3785613	52.5
4445830	52.5
4343092	52.5
3200318	52.5
2163951	52.5
2163950	52.5
4445185	52.5
4358379	52.5
3614424	52.5
3012787	52.5
4380057	52.5
2280814	52.5
3393028	52.5
3166925	52.5
4366766	52.5
3519351	52.5
4343284	52.5
2624937	52.5
3894463	52.5
1896642	52.5
3883107	52.5
3560244	52.5
3563940	52.5
4479825	52.5
4171937	52.5
4091822	52.5
4325629	52.5
1767456	52.5
4373976	52.5
4454546	52.5
1967711	52.5
3173382	52.5
4371679	52.5
3091577	52.5
3828787	52.5
4380139	52.5
1918067	52.5
2272661	52.5
1722471	52.5
2538338	52.5
1593221	52.5
3054099	52.5
4475868	52.5
4382931	52.5
3408478	52.5
4141003	52.5
4387081	52.5
3007870	52.5
3205150	52.5
4443211	52.5
1882213	52.5
4396982	52.5
4395270	52.5
4481617	52.5
4429711	52.5
3552937	52.5
2091933	52.5
4387167	52.5
4336422	52.5
4429325	52.5
2141313	52.5
3589844	52.5
3362200	52.5
3485138	52.5
4462119	52.5
4164885	52.5
4401390	52.5
