GenomeID	Oxygen_tolerance
3932181	1
4444083	1
4365647	1
2833758	1
3375841	1
2642541	1
4423377	1
4371637	1
2352612	1
3206356	1
4344326	1
4361324	1
4466251	1
4070767	1
4386084	1
4461897	1
2457324	1
3551503	1
1775652	1
4442398	1
4438079	1
4416024	1
3740430	1
4395543	1
2423320	1
4462414	1
3572893	1
2080756	1
1698737	1
4468578	1
3741529	1
2389244	1
4476902	1
4063471	1
3052116	1
1728565	1
3845161	1
1780504	1
4336470	1
4423519	1
3869702	1
3429729	1
3155750	1
4473925	1
4465914	1
4358498	1
4358501	1
3221786	1
4470765	1
3911815	1
1691140	1
4456146	1
2137115	1
4348307	1
4422060	1
2818523	1
2147164	1
2860583	1
4052094	1
4427969	1
4420176	1
4480608	1
3898645	1
2901236	1
2958977	1
2470545	1
2451428	1
2616316	1
4167506	1
1783399	1
3560242	1
3863272	1
4335972	1
4368571	1
4008158	1
4348734	1
4447741	1
2051203	1
4427344	1
2977969	1
4350994	1
3071898	1
3531272	1
2135040	1
4413906	1
2207545	1
2635236	1
2635237	1
3697131	1
4370343	1
3172647	1
3204280	1
4466820	1
1885678	1
3222676	1
1525147	1
1654880	1
3193246	1
4063472	1
2500776	1
2500770	1
2500773	1
4364077	1
2192266	1
3149562	1
1995181	1
4344549	1
4402725	1
1663909	1
4474966	1
3929323	1
4435837	1
2680252	1
4391322	1
1530356	1
2677237	1
1655669	1
4333101	1
2490725	1
3817138	1
4474258	1
4473921	1
4397444	1
4397446	1
4263501	1
3230245	1
3377372	1
3998376	1
3998373	1
4472858	1
4202276	1
4422065	1
4472348	1
2079329	1
3732583	1
2860585	1
3695380	1
4406022	1
4052090	1
2679738	1
3675208	1
3686746	1
3004860	1
4460257	1
4364300	1
3898643	1
2377898	1
2425699	1
4360255	1
4341310	1
2744154	1
2276290	1
4467870	1
1827908	1
4422694	1
2554209	1
2476610	1
4020284	1
4154670	1
2045840	1
3745592	1
4327103	1
1944506	1
1944497	1
2712862	1
4456919	1
4436315	1
4355255	1
2921215	1
3128081	1
4394626	1
2825312	1
4379193	1
2345012	1
4443536	1
3656148	1
4481135	1
4356705	1
4356711	1
2953505	1
4458294	1
1711940	1
2870973	1
1654889	1
3572068	1
1659175	1
2382664	1
4328576	1
4406571	1
4459914	1
3240851	1
4422195	1
170940	1
4476797	1
3843893	1
2130997	1
3367068	1
3207509	1
4276555	1
1747214	1
1625048	1
4445477	1
3428186	1
4386995	1
4350831	1
4375440	1
3799328	1
2935334	1
3221785	1
3739211	1
1690118	1
3377374	1
4456151	1
4422063	1
1860115	1
2818522	1
3732592	1
3732591	1
4480615	1
1918389	1
2076838	1
4369638	1
4417433	1
2314902	1
4482252	1
2326335	1
4422695	1
1602205	1
1507544	1
4020285	1
3554921	1
3144774	1
4384207	1
3691108	1
4337062	1
4281831	1
4327110	1
4327107	1
2732244	1
1923900	1
2091628	1
3204025	1
4454866	1
4375825	1
4398688	1
1855205	1
4334660	1
4422000	1
1958800	1
1773911	1
3178342	1
4475501	1
3296724	1
4364459	1
4375644	1
2347770	1
4365800	1
4438083	1
4394767	1
4480990	1
4439875	1
1711937	1
2870981	1
4428071	1
2263374	1
3655168	1
1548134	1
4390275	1
4378206	1
2878042	1
1518363	1
2312236	1
1950499	1
4383411	1
3724191	1
799296	1
660532	1
3806679	1
4361262	1
4328797	1
4464259	1
2680248	1
4391323	1
4233155	1
1833137	1
4419577	1
4371598	1
4457354	1
2819431	1
4348304	1
4334264	1
4413044	1
2707611	1
2901228	1
2707608	1
1923857	1
2127006	1
4375572	1
2573252	1
2306290	1
2958980	1
4392663	1
4327104	1
3062672	1
4456554	1
4338713	1
4435179	1
2465451	1
3982796	1
2125766	1
4453227	1
4226615	1
4445014	1
4264460	1
4484145	1
2975789	1
2511941	1
1667222	1
4338586	1
4360543	1
4350263	1
4458704	1
4371577	1
4350909	1
3785611	1
2982333	1
2482497	1
3974989	1
4383890	1
4372202	1
4339313	1
1654888	1
2329025	1
3193253	1
4373793	1
4419546	1
4419544	1
1566898	1
1757573	1
2282343	1
1854370	1
2851069	1
4349538	1
163482	1
2054730	1
4418510	1
3864862	1
4344189	1
2869263	1
4333853	1
1688164	1
4331355	1
2935335	1
2603849	1
1668148	1
2377504	1
4333188	1
3998379	1
4358858	1
4301532	1
4416566	1
2137110	1
3700142	1
2824258	1
4395675	1
2687172	1
1533837	1
4052091	1
4336580	1
2686588	1
2679741	1
2679739	1
2809384	1
4425366	1
3746606	1
2809381	1
4471568	1
4433600	1
2901229	1
4471133	1
4355727	1
4355726	1
4355729	1
4471131	1
4095651	1
3474078	1
4408908	1
3989093	1
3989047	1
2377894	1
3204240	1
3204239	1
4433826	1
4419366	1
1606193	1
4360847	1
3840003	1
3155187	1
2744153	1
2958972	1
1876905	1
3038600	1
4351516	1
4297877	1
1811486	1
4077365	1
4427346	1
3097122	1
4095703	1
3474126	1
4353546	1
3708877	1
4372575	1
4465351	1
2053794	1
1720888	1
4264461	1
3095734	1
4349574	1
4412601	1
4414531	1
4453828	1
4334895	1
1676524	1
4267642	1
1717535	1
4373304	1
4258262	1
2415326	1
4459830	1
4461280	1
2262036	1
4345846	1
4475948	1
4451325	1
1772210	1
4380078	1
1907168	1
3353507	1
2353617	1
2185267	1
3232642	1
4335501	1
2128898	1
2128903	1
4385581	1
3124385	1
3457678	1
4396784	1
3729638	1
4079535	1
1523735	1
2724220	1
3611646	1
251040	1
4412576	1
3806680	1
3260982	1
3049414	1
3354559	1
4377303	1
2808143	1
4467353	1
4352636	1
4371596	1
4346231	1
4452105	1
4480930	1
4454682	1
1691139	1
3377380	1
3998383	1
2824260	1
1714050	1
4433638	1
4447737	1
2860577	1
3430937	1
2809378	1
2809379	1
2331078	1
3686744	1
3686747	1
4420177	1
4364296	1
4463087	1
4471567	1
4394108	1
4463086	1
2331086	1
4125677	1
3004861	1
4385471	1
4471852	1
4471132	1
4425365	1
4425367	1
4394107	1
4394112	1
3019782	1
2707606	1
1923855	1
4338699	1
4338700	1
4450320	1
4408907	1
2532175	1
1585920	1
2634755	1
4433825	1
2417326	1
1845755	1
2327231	1
2100367	1
1977926	1
1750493	1
2638335	1
2638341	1
4360664	1
3230680	1
4450327	1
4367878	1
4479559	1
4427350	1
1799851	1
4338708	1
4192103	1
2125760	1
2125764	1
2874883	1
1880659	1
3609569	1
4356152	1
3985023	1
4333583	1
4422169	1
3402232	1
4330868	1
2638021	1
3371435	1
2572736	1
3698348	1
4390503	1
2135042	1
4383446	1
4363119	1
1774093	1
1592639	1
4385623	1
4338590	1
1677525	1
4402496	1
2256193	1
4380494	1
1654866	1
4349950	1
4391413	1
4333819	1
3641681	1
2574630	1
4111150	1
4343990	1
2482498	1
1907170	1
1907167	1
1801917	1
3275568	1
4326398	1
4383883	1
4483599	1
3049581	1
4395461	1
4373799	1
3693176	1
2596105	1
2673264	1
4410414	1
4289142	1
4272358	1
4475258	1
4340375	1
164754	1
3762545	1
4482042	1
4402721	1
3788228	1
4472922	1
4352182	1
4359038	1
2482418	1
3994860	1
4319214	1
2822753	1
4387240	1
3625294	1
1999514	1
1616430	1
1508372	1
4410563	1
2420904	1
4372353	1
4346630	1
4395670	1
3732586	1
4376455	1
4471129	1
4428655	1
3204241	1
1770296	1
2255785	1
4428656	1
1918382	1
2470556	1
2185215	1
4095650	1
3474084	1
4379280	1
4408905	1
2532179	1
2532178	1
2532177	1
1585921	1
1585911	1
4418465	1
3881977	1
4348741	1
4348740	1
2664219	1
1779659	1
3234304	1
3045345	1
1986664	1
3047777	1
4467548	1
4048873	1
3369881	1
2616318	1
4467872	1
4352871	1
3594612	1
4313941	1
3978334	1
3708876	1
4456920	1
4192104	1
4471857	1
4471864	1
2642544	1
4371000	1
4328451	1
4394513	1
4345208	1
4393522	1
4382966	1
4363928	1
4093641	1
4455254	1
2986750	1
3006290	1
4404019	1
2134882	1
4055042	1
2820077	1
4333939	1
4337526	1
4462579	1
3991136	1
3353497	1
4412977	1
4481702	1
4371722	1
4395464	1
4406823	1
1782698	1
3093295	1
2412496	1
4194970	1
2426407	1
4347799	1
3550042	1
4232768	1
2650637	1
4151019	1
4069129	1
4415083	1
2015032	1
2059673	1
1604557	1
270666	1
1958613	1
3403071	1
1961207	1
4429791	1
3806682	1
4399063	1
4377095	1
3659814	1
3134532	1
4351385	1
1751751	1
2935330	1
4371592	1
2819433	1
2624097	1
1860108	1
2308541	1
1533833	1
4406024	1
4334260	1
4052089	1
4480614	1
2901227	1
1585914	1
1796545	1
3686742	1
2121573	1
3004864	1
3768333	1
3641101	1
4352869	1
4461300	1
1539476	1
1507567	1
4273413	1
4439392	1
4444482	1
3004862	1
3898649	1
2901234	1
4425371	1
2389189	1
3474077	1
4338696	1
4408912	1
4408911	1
1585910	1
2634757	1
4385389	1
4347569	1
1585913	1
4347653	1
2377893	1
2417336	1
3620434	1
3030851	1
4347529	1
4334023	1
4471648	1
3190725	1
4382470	1
3187363	1
3546047	1
1891916	1
4310155	1
4365699	1
1822565	1
4211777	1
3176281	1
4396956	1
4396962	1
2034126	1
4379288	1
3708872	1
3941598	1
3474192	1
4381785	1
2710767	1
3785401	1
4460472	1
4412769	1
4350511	1
3684650	1
1812648	1
3829802	1
4326158	1
2911371	1
4477287	1
2185269	1
3870442	1
3826183	1
1782701	1
3275565	1
2412477	1
2816367	1
3880874	1
4347803	1
4416032	1
4462586	1
3646703	1
2953167	1
3815602	1
3831537	1
4345132	1
2817228	1
3788230	1
1961212	1
3260984	1
3889564	1
4160581	1
3678352	1
4257773	1
4405668	1
2808139	1
4430301	1
3096659	1
4242680	1
4403309	1
3754935	1
2379747	1
2687170	1
2860581	1
2860579	1
1776717	1
4406027	1
2679737	1
3686749	1
2378675	1
3932288	1
4436132	1
4480611	1
4355730	1
4428657	1
4394113	1
4394105	1
4463089	1
3868282	1
2712799	1
4427868	1
4326662	1
4394106	1
1918381	1
1923856	1
2453379	1
1585912	1
3969811	1
4379278	1
4408910	1
2532184	1
1703078	1
3117593	1
4428833	1
4385469	1
2481558	1
4385470	1
4433824	1
3690322	1
3880233	1
4456911	1
4456865	1
2792227	1
3182366	1
4475990	1
3583100	1
3036920	1
2387040	1
1622025	1
4425836	1
4362412	1
4450050	1
4436820	1
4479024	1
4374521	1
4383229	1
3160839	1
2299563	1
4030830	1
4434712	1
4475947	1
3085979	1
3370122	1
1968608	1
4403478	1
2044799	1
4446591	1
2263354	1
2816365	1
4370374	1
4353534	1
1609331	1
4337545	1
4446618	1
1950977	1
3036018	1
4429714	1
4397882	1
1772802	1
2168197	1
2800179	1
4434817	1
3429732	1
3377376	1
4434262	1
4480313	1
1923847	1
2453381	1
4338703	1
4408909	1
4339063	1
4348739	1
3880554	1
1541691	1
4471848	1
4471851	1
4385390	1
4347567	1
2326865	1
2377361	1
1854471	1
2656770	1
4360846	1
3998517	1
3369884	1
4392659	1
2209958	1
4338709	1
2842612	1
4328448	1
2712943	1
4474655	1
2650348	1
2668666	1
4422686	1
4463336	1
4379121	1
4453804	1
1654481	1
4370304	1
3870443	1
2494338	1
4342631	1
4373800	1
1775283	1
4352842	1
3498182	1
4442541	1
2343964	1
4474758	1
4360785	1
1661299	1
4453948	1
1546791	1
4344181	1
3206761	1
2096480	1
4420813	1
4356584	1
4356299	1
2859974	1
3929407	1
4348312	1
4457775	1
4052092	1
3430938	1
3430934	1
3932324	1
4332018	1
3468942	1
3746604	1
2809383	1
3898644	1
4329451	1
4480312	1
4394110	1
4449171	1
1703079	1
2634756	1
4418466	1
4417346	1
3696724	1
2221818	1
2466389	1
4471849	1
3117238	1
4134438	1
4417216	1
4335773	1
4350031	1
3529387	1
4048868	1
4471643	1
3675202	1
3207186	1
4154671	1
1667285	1
3441669	1
4349914	1
4467449	1
4284130	1
2975868	1
2894861	1
4449504	1
4416448	1
3698584	1
4404397	1
2488746	1
4359303	1
4337695	1
1575503	1
4372576	1
4357950	1
4440644	1
4452505	1
3232985	1
4418222	1
4340511	1
4401328	1
2975754	1
1652865	1
2236378	1
2822201	1
4386831	1
2381408	1
1958801	1
4329018	1
3337619	1
4344848	1
3491079	1
4413627	1
3976052	1
4475950	1
4324825	1
3207325	1
4466468	1
4212522	1
4419456	1
1503678	1
1917430	1
4190317	1
1581854	1
4381893	1
1729772	1
4473107	1
4473111	1
3292237	1
1848564	1
3507747	1
2182418	1
4370682	1
4416029	1
2195164	1
3085004	1
4356708	1
4467515	1
4344558	1
4462418	1
1801967	1
3741524	1
3222678	1
2185270	1
3233432	1
1525146	1
4335507	1
4406826	1
4361367	1
4302957	1
3826179	1
2781767	1
3275560	1
4373797	1
4329955	1
3693174	1
2596106	1
4353532	1
4377572	1
4232777	1
3729646	1
4478086	1
1512777	1
3638830	1
2970373	1
4447074	1
3232411	1
4405542	1
4374698	1
4376474	1
2923487	1
3021781	1
3440973	1
2016625	1
3621591	1
2658170	1
2466278	1
4428538	1
2679743	1
4427970	1
4095656	1
4095648	1
4476176	1
4394109	1
3171896	1
4449173	1
4471855	1
4347570	1
3117234	1
1854474	1
2876944	1
4392661	1
3176733	1
3562987	1
3319311	1
4399951	1
4458480	1
4381205	1
3625400	1
4370282	1
1921617	1
1843197	1
4362828	1
4363289	1
4347457	1
3849441	1
3970423	1
1724178	1
4275384	1
2275777	1
4476903	1
1682410	1
4445173	1
4447494	1
2964501	1
4388283	1
4351573	1
4325826	1
3882917	1
4369193	1
3661156	1
1996561	1
4461072	1
4371319	1
3907729	1
4064584	1
2671125	1
4476798	1
1546784	1
3201990	1
2860576	1
4445728	1
4376452	1
4334262	1
1585916	1
1541800	1
3595982	1
2679744	1
3004863	1
2524277	1
4480910	1
3768335	1
2901232	1
4463091	1
4449170	1
3691420	1
3880556	1
2127007	1
2127017	1
4430724	1
4313448	1
1900228	1
4381202	1
4371639	1
2074663	1
4410032	1
4456371	1
4479025	1
4039894	1
4374520	1
4340574	1
4460453	1
2682600	1
4392843	1
3064115	1
3292246	1
1772207	1
1884465	1
3274722	1
4311657	1
4477280	1
4438327	1
3197843	1
2718827	1
2494340	1
1548126	1
3052117	1
2403117	1
3275563	1
4424461	1
2478759	1
2816366	1
4194977	1
4194971	1
3693179	1
2306289	1
3972249	1
1516269	1
4144604	1
4383940	1
1721234	1
2505253	1
2176885	1
2781463	1
3599594	1
4405544	1
4371321	1
4355245	1
2239461	1
4476799	1
1523811	1
1661335	1
3851488	1
4442509	1
2658172	1
4385679	1
4352915	1
2624095	1
2809385	1
4427973	1
3768332	1
2901230	1
4324915	1
1918383	1
4379283	1
4417344	1
3560245	1
4365697	1
2355778	1
4338697	1
1703081	1
3989057	1
3204243	1
4428141	1
3030854	1
3880236	1
3880231	1
3117241	1
3117240	1
3117236	1
3117233	1
1854475	1
3077214	1
4475067	1
2713635	1
2622914	1
2209956	1
4440145	1
2822575	1
1777309	1
2496845	1
4282793	1
3941604	1
2712940	1
4375822	1
2650341	1
3759407	1
4345843	1
3746356	1
4365473	1
4456369	1
2986746	1
1621812	1
4443699	1
2868078	1
4324488	1
4350908	1
2964500	1
4377534	1
2427512	1
3233427	1
2718829	1
3655160	1
2005284	1
4335505	1
4406825	1
4406824	1
4446596	1
2439416	1
4472161	1
4194972	1
4385575	1
4479897	1
4307242	1
4366858	1
1721240	1
3537728	1
4415076	1
4445190	1
4360620	1
3815961	1
2697254	1
2728956	1
4402722	1
2923491	1
4024312	1
2396133	1
4187123	1
1953120	1
4358148	1
4434265	1
4364301	1
3117591	1
4471853	1
4347571	1
1854472	1
1827898	1
4202720	1
3474133	1
3474129	1
4347580	1
3809877	1
4439834	1
3465328	1
2563778	1
4370556	1
4369740	1
2042470	1
4459744	1
4342053	1
3702914	1
4459687	1
4451326	1
4451324	1
2470586	1
2005286	1
3535019	1
2816373	1
2816369	1
2128896	1
3693172	1
2426396	1
4360095	1
4458597	1
2969405	1
3413016	1
4469127	1
2112806	1
2280815	1
4335423	1
4243538	1
3048801	1
1929613	1
3898642	1
4456995	1
4394111	1
2507378	1
4454589	1
3708879	1
3744851	1
1765589	1
3809878	1
3031511	1
4342993	1
2712939	1
2712935	1
3169829	1
3331205	1
3277420	1
4346603	1
2005285	1
3037041	1
4347801	1
1652144	1
3050708	1
1888678	1
1614072	1
3881513	1
2687167	1
1829464	1
1854467	1
2570412	1
1698714	1
4381199	1
4165147	1
4380430	1
4483796	1
2816371	1
4337543	1
4375991	1
2291524	1
2683504	1
1661255	1
4438924	1
3929422	1
2679745	1
1923848	1
3044015	1
1854468	1
4154675	1
2674568	1
3154465	1
1857487	1
1923987	1
3306075	1
4379123	1
4468748	1
2446304	1
3000915	1
4408212	1
4408585	1
4335422	1
4448513	1
2935332	1
2624101	1
3768336	1
1638179	1
1923981	1
4357947	1
4456372	1
4481109	1
4378053	1
4383453	1
566390	1
590979	1
4408906	1
4065020	1
4469893	1
3295480	1
4342990	1
163779	1
4383343	1
4333602	1
4402564	1
4380727	1
3513664	1
4401245	1
2429253	1
4483071	1
3124388	1
3891811	1
4340519	1
4379115	1
4347805	1
2780220	1
1854466	1
4096486	1
4386916	1
4376476	1
3717759	1
4477205	1
2147011	1
2182411	1
4335426	1
1546793	1
2936181	1
3017222	1
3494350	1
4398476	1
2003886	1
4484116	1
4411756	1
1782702	1
2216069	1
4469773	1
4342994	1
4396625	1
2252395	1
1535394	1
4453529	1
2690428	1
1779668	1
4407618	1
2023733	1
3825053	1
4483070	1
2126360	1
3319310	1
4415423	1
564707	1
592489	1
3438058	1
3377377	1
4474757	1
4463430	1
4425729	1
4425734	1
4300075	1
2209961	1
847960	1
850686	1
849274	1
845319	1
842545	1
847991	1
847320	1
844405	1
844078	1
848701	1
843498	1
842840	1
842754	1
851464	1
847735	1
840038	1
851353	1
845797	1
841145	1
845603	1
845211	1
848559	1
844015	1
841387	1
850398	1
2389192	1
1923851	1
850360	1
849207	1
843958	1
840302	1
842682	1
848517	1
844816	1
4479404	1
845480	1
4358546	1
4358542	1
4358543	1
4358544	1
167825	1
359080	1
357821	1
950761	1
1008203	1
1074490	1
1066441	1
1016865	1
1040871	1
936524	1
1103829	1
750529	1
1080511	1
755839	1
1039128	1
645018	1
1095376	1
760610	1
412677	1
507362	1
508049	1
306010	1
354084	1
321172	1
346465	1
306319	1
354864	1
341454	1
353298	1
330229	1
326106	1
330123	1
346356	1
331940	1
319368	1
340880	1
330149	1
343905	1
325117	1
342736	1
322040	1
336512	1
312928	1
337510	1
328613	1
323813	1
308668	1
313845	1
331354	1
320846	1
331777	1
326103	1
328922	1
333318	1
353507	1
338499	1
337800	1
310736	1
341968	1
311935	1
354951	1
351060	1
303958	1
319750	1
339276	1
318469	1
340593	1
355395	1
309792	1
344822	1
322299	1
341308	1
314519	1
351459	1
344410	1
327995	1
354543	1
330108	1
342461	1
309673	1
127412	1
126192	1
124311	1
126170	1
122706	1
123090	1
126013	1
125584	1
117647	1
125598	1
122476	1
115637	1
122777	1
115978	1
116261	1
116230	1
122257	1
121701	1
126790	1
116157	1
118249	1
115919	1
119117	1
120083	1
125093	1
126312	1
118958	1
121697	1
125408	1
123593	1
121105	1
120547	1
119411	1
126313	1
117437	1
117274	1
115957	1
118930	1
117852	1
117025	1
127169	1
123843	1
121647	1
127480	1
125015	1
120654	1
124963	1
120516	1
120517	1
118582	1
120251	1
126221	1
125285	1
123703	1
117445	1
125593	1
116022	1
126092	1
127036	1
121347	1
118181	1
125453	1
120848	1
119578	1
119638	1
125200	1
121793	1
118991	1
120352	1
126637	1
119475	1
118558	1
127370	1
125037	1
127684	1
126547	1
124306	1
123008	1
120212	1
123230	1
125400	1
121471	1
122332	1
121604	1
119613	1
116992	1
117619	1
117142	1
120610	1
127740	1
120407	1
116675	1
126700	1
124641	1
119378	1
124887	1
116463	1
118723	1
127756	1
119176	1
117779	1
116183	1
121907	1
126004	1
123046	1
126728	1
126458	1
118754	1
116068	1
126404	1
126272	1
120569	1
121098	1
119571	1
125180	1
121244	1
123412	1
125799	1
120292	1
124357	1
126956	1
123799	1
115935	1
117047	1
125358	1
126807	1
124841	1
118094	1
126035	1
127836	1
121058	1
118216	1
122821	1
118020	1
117440	1
117441	1
117692	1
122387	1
126607	1
120411	1
123556	1
124206	1
120369	1
127062	1
123572	1
116845	1
126400	1
124890	1
124416	1
118023	1
125695	1
118910	1
127134	1
125206	1
118133	1
125314	1
125165	1
117151	1
119292	1
118388	1
119188	1
118077	1
116683	1
117841	1
122826	1
122573	1
1070699	1
355378	1
336541	1
303910	1
315368	1
328321	1
321488	1
4379286	1
845723	1
4484933	1
4484934	1
4484935	1
4091929	1
4404485	1
1795137	1
3746305	1
1608611	1
4436189	1
310271	1
4377299	1
4475763	1
4391197	1
4367134	1
4456149	1
1767173	1
4334989	1
4471178	1
4359697	1
4370376	1
2340822	1
1923982	1
347239	1
2134881	1
4375826	1
2886214	1
148782	1
3717611	1
4370411	1
3620169	1
4182247	1
1625571	1
4324722	1
4389553	1
3699348	1
2353641	1
3126997	1
4377995	1
3620167	1
4384729	1
2546845	1
4466373	1
3649785	1
1936793	1
4250459	1
4443774	1
4220091	1
4338577	1
4042728	1
3605416	1
4316367	1
3584131	1
4393172	1
128205	1
2490582	1
2851801	1
2497623	1
4433604	1
3998377	1
2137114	1
4396623	1
2552935	1
4281840	1
2732243	1
4400417	1
3619117	1
4391524	1
4350828	1
2657424	1
2272198	1
4481470	1
2696416	1
3388920	1
3214205	1
3802983	1
2768955	1
3008791	1
4353548	1
2680246	1
3424196	1
4429304	1
4452713	1
4464899	1
4459911	1
3812960	1
1602206	1
4421127	1
2887851	1
4439548	1
4400416	1
3040580	1
3434087	1
4334271	1
2057221	1
2397793	1
4471343	1
2673411	1
4429298	1
4455552	1
4456916	1
4422655	1
4231980	1
4375441	1
4476113	1
3090441	1
3192018	1
4030169	1
3409150	1
4333105	1
4465911	1
2656769	1
3151357	1
4328541	1
2929072	1
4418515	1
1562242	1
2202751	1
4484115	1
4357937	1
2732238	1
3615621	1
1728564	1
2192265	1
1550750	1
4419572	1
4375437	1
2272194	1
4371594	1
3273742	1
1507581	1
4334019	1
3872919	1
2939326	1
1709884	1
2198353	1
4452708	1
2676486	1
4376209	1
4421055	1
3978337	1
3791959	1
4334274	1
4475845	1
2880329	1
4351580	1
4166224	1
3860165	1
4185343	1
4352639	1
1877319	1
4029519	1
1877315	1
2616319	1
4370130	1
4365060	1
4330059	1
3752804	1
3235294	1
1749073	1
4351384	1
4327434	1
4404491	1
3729414	1
4232548	1
4421047	1
4457121	1
2636452	1
4346664	1
4327941	1
4324570	1
4446234	1
4396800	1
4328572	1
4475846	1
1780503	1
1643415	1
1507590	1
4331283	1
4418513	1
4454208	1
4396953	1
3062669	1
4432084	1
4387929	1
2657426	1
3162652	1
4404486	1
4334021	1
2532202	1
4335218	1
4475468	1
2750395	1
3698683	1
4371364	1
3400357	1
4388865	1
3069954	1
3438465	1
3815607	1
4409890	1
4421579	1
4463536	1
2157500	1
3288994	1
4344003	1
2209959	1
4368619	1
4406719	1
4465261	1
2500771	1
2073202	1
1513352	1
4345794	1
3415439	1
609718	1
705696	1
607744	1
647481	1
4484118	1
2243514	1
4404951	1
4444261	1
2490721	1
3838742	1
4429305	1
4415287	1
4062084	1
4404950	1
4392332	1
2503169	1
4376042	1
4333850	1
1747202	1
4420816	1
4233156	1
4232003	1
3428185	1
2266457	1
4375438	1
4344694	1
4397437	1
2979571	1
4104791	1
3379963	1
2981472	1
2246913	1
4045698	1
1747213	1
4351376	1
3739206	1
2202746	1
1833119	1
1833132	1
4030166	1
3409152	1
4324872	1
4375087	1
4331359	1
2657422	1
4335295	1
3056283	1
4352638	1
3061245	1
4391320	1
4233160	1
3428180	1
4419579	1
4375439	1
4356598	1
4263463	1
4457115	1
1542318	1
2875758	1
3841100	1
4389899	1
3860163	1
2867962	1
4352641	1
4387237	1
2046748	1
1875582	1
3424187	1
1530351	1
1508373	1
4030170	1
2320101	1
4458624	1
2272200	1
4104311	1
2425714	1
2425710	1
3388921	1
3273738	1
3198814	1
4389893	1
2572739	1
4328125	1
3924664	1
4276556	1
1506816	1
4459709	1
4391325	1
4391327	1
4351382	1
4422725	1
3428179	1
2057674	1
2657427	1
2657421	1
4333098	1
4333102	1
4387744	1
4375444	1
2449892	1
1514669	1
3047224	1
1636499	1
2488226	1
4386961	1
3408508	1
4331284	1
4331277	1
4029511	1
2343707	1
3793357	1
4457114	1
4010112	1
1562257	1
4399888	1
3756381	1
4478896	1
3421263	1
1720894	1
2806311	1
4446808	1
1504578	1
4391319	1
4351383	1
2487140	1
4445475	1
2025876	1
4467601	1
3428182	1
1751743	1
3409148	1
4375086	1
4359796	1
3047227	1
4452712	1
4438089	1
3408512	1
2616315	1
1682138	1
2929074	1
4399886	1
2109409	1
4368664	1
3350457	1
2894864	1
4338705	1
1669684	1
4332027	1
3327892	1
4001258	1
4333730	1
2541000	1
4451684	1
2673401	1
2266453	1
4333104	1
4404952	1
1514668	1
4326674	1
4403690	1
4473920	1
4473926	1
4465906	1
4405362	1
4396702	1
4331278	1
3050326	1
4385549	1
4418511	1
4010113	1
4457118	1
1705132	1
4363155	1
2784207	1
2887857	1
3756386	1
4467304	1
1913668	1
3492241	1
4456551	1
2150841	1
4334710	1
4399675	1
4419573	1
2617330	1
3895754	1
3047225	1
2182670	1
4242689	1
2158045	1
3162654	1
2260970	1
2439277	1
4331280	1
4029509	1
4232541	1
2929075	1
4376208	1
1682136	1
4331717	1
3388916	1
3840012	1
2503487	1
1906141	1
4402511	1
3872922	1
3890264	1
4031166	1
2657429	1
4344688	1
2935329	1
4465912	1
1636498	1
4368666	1
4452710	1
4354055	1
4476986	1
4029513	1
3165013	1
4334024	1
3427485	1
4048867	1
4471645	1
1682127	1
4331716	1
2369024	1
4372147	1
3259736	1
4451070	1
4338706	1
4471856	1
1807214	1
3619124	1
4333100	1
3817141	1
3817143	1
4476114	1
3538339	1
4452711	1
4452716	1
4242685	1
3739204	1
4386075	1
2656768	1
1682134	1
2929079	1
4399885	1
4402985	1
4402987	1
3872923	1
2806673	1
2784201	1
2202740	1
2202747	1
2202744	1
1624232	1
3350458	1
1622427	1
3805721	1
3449941	1
4412117	1
3643015	1
4459704	1
4350829	1
4333103	1
4404956	1
2272197	1
2868345	1
2182668	1
3162651	1
4400945	1
4376203	1
4471650	1
2467914	1
4418514	1
3273740	1
2784203	1
3756382	1
2202749	1
4361530	1
4421891	1
3546582	1
2981470	1
4108330	1
4242682	1
4399882	1
2784210	1
2680240	1
3799329	1
3047226	1
4242678	1
3739201	1
4476991	1
3093248	1
3162650	1
4213624	1
4347776	1
2412097	1
4368665	1
3141585	1
4405366	1
2035815	1
4421129	1
1877679	1
4350379	1
4477664	1
4466612	1
4008674	1
1641735	1
3067642	1
4380100	1
4397438	1
1636500	1
4452709	1
3662666	1
4233161	1
1729111	1
1729114	1
4359801	1
4358495	1
1636495	1
2488219	1
2438466	1
3878490	1
1507586	1
4331275	1
1650735	1
3774474	1
3259739	1
4357953	1
1772416	1
4330871	1
3759409	1
3443090	1
4479192	1
1813500	1
1508374	1
1867160	1
1867161	1
4414780	1
4400557	1
4213626	1
1507589	1
1877316	1
4376205	1
4471646	1
3242517	1
2502527	1
3350451	1
1622425	1
2279749	1
4406044	1
4447076	1
2570912	1
3053636	1
4420811	1
1877672	1
3799330	1
2868343	1
2182665	1
4443777	1
3408515	1
4232547	1
4232546	1
1877322	1
3427483	1
3990943	1
1913670	1
3802976	1
4355054	1
4416642	1
4233162	1
1877674	1
1508379	1
4350830	1
2657428	1
4333097	1
2868346	1
2876963	1
4386959	1
4443773	1
3408511	1
2656775	1
3774484	1
3369883	1
3388912	1
2415283	1
4456552	1
4473258	1
2065519	1
2141315	1
1747207	1
1729116	1
4481469	1
4434665	1
4331279	1
3774480	1
