GenomeID	Aggregation_score
535878	1
936008	1
911263	1
860842	1
1011281	1
995264	1
932405	1
723846	1
978731	1
750761	1
996322	1
619796	1
1036965	1
791297	1
854785	1
772977	1
1102471	1
694458	1
1070766	1
775262	1
953618	1
708817	1
493250	1
4485827	1
578997	1
883648	1
746685	1
4443054	1
4443056	1
4338515	1
4349569	1
4339019	1
4319407	1
4405666	1
4112214	1
369322	1
679370	1
4431398	1
1050265	1
893616	1
1050363	1
876606	1
1058304	1
894862	1
610572	1
727617	1
624894	1
937380	1
1020993	1
993992	1
953837	1
1042781	1
911223	1
667965	1
871568	1
720321	1
957113	1
697314	1
969940	1
710618	1
879009	1
635440	1
1099904	1
878375	1
748156	1
825031	1
772956	1
883357	1
888583	1
664497	1
4359133	1
795452	1
678218	1
702479	1
1147027	1
1148081	1
1146896	1
1147384	1
1147842	1
1147796	1
1148161	1
660310	1
973587	1
1077029	1
928877	1
963246	1
1059198	1
988276	1
614447	1
903812	1
634004	1
4297960	1
3675555	1
4794	1
895733	1
1074248	1
2904798	1
568031	1
583678	1
587838	1
579704	1
633341	1
258801	1
747777	1
788170	1
726964	1
271859	1
265975	1
640352	1
591695	1
578153	1
149476	1
571075	1
131002	1
79045	1
134400	1
808850	1
1147632	1
1147967	1
1147326	1
1147250	1
1147557	1
1148272	1
1146494	1
1148189	1
1147222	1
1146699	1
1146356	1
1148226	1
1147058	1
1146734	1
1146692	1
345010	1
224645	1
566049	1
585022	1
582802	1
589187	1
577235	1
896405	1
887320	1
923995	1
1030605	1
1085543	1
854470	1
628123	1
862525	1
652952	1
917467	1
700348	1
252480	1
244048	1
1123730	1
132023	1
580815	1
4791	1
774113	1
815134	1
186356	1
1146360	1
4345003	1
795715	1
943135	1
1061482	1
1064766	1
853135	1
1082202	1
889386	1
1008834	1
891917	1
1014639	1
934524	1
1057288	1
1021342	1
936027	1
968413	1
974765	1
1046341	1
1093211	1
958228	1
1017748	1
975817	1
1005699	1
868080	1
982328	1
882392	1
878333	1
1084514	1
971769	1
699007	1
139806	1
140672	1
139935	1
139965	1
140263	1
864005	1
1084641	1
421277	1
403731	1
451610	1
403407	1
591699	1
962583	1
4319095	1
4319096	1
4443051	1
4298626	1
670087	1
647580	1
799813	1
694377	1
260640	1
37847	1
1105518	1
138061	1
131580	1
132069	1
1106783	1
305193	1
1111242	1
556859	1
807233	1
517633	1
4793	1
571054	1
768084	1
3242923	1
243502	1
3129673	1
836559	1
4212336	1
816866	1
708923	1
1025056	1
112286	1
1082922	1
967669	1
1070490	1
929914	1
1018113	1
872245	1
1103862	1
934131	1
1004084	1
903718	1
914038	1
959449	1
1099806	1
1103421	1
898246	1
1075415	1
993945	1
677215	1
376073	1
934025	1
1051591	1
996815	1
990177	1
896214	1
935150	1
878018	1
1078691	1
999133	1
893166	1
876739	1
1043763	1
940013	1
939110	1
908374	1
1057168	1
1080268	1
865092	1
1016678	1
1033773	1
749252	1
1089520	1
724165	1
1037589	1
605798	1
853751	1
771754	1
1076683	1
716146	1
1045366	1
619539	1
1094411	1
798972	1
877584	1
794476	1
1021002	1
652953	1
925996	1
644239	1
928716	1
796491	1
1044365	1
667209	1
711644	1
788984	1
743826	1
694940	1
641734	1
657059	1
665568	1
718638	1
780692	1
777841	1
674247	1
769796	1
691708	1
646427	1
713729	1
638780	1
664403	1
650869	1
616182	1
765645	1
742573	1
691255	1
397218	1
393276	1
441146	1
423246	1
415788	1
462481	1
377160	1
427675	1
465007	1
1046761	1
1081886	1
860177	1
688418	1
401195	1
867669	1
141027	1
77836	1
284372	1
488094	1
4304860	1
609436	1
1147333	1
1147189	1
101275	1
148324	0
874754	0
945455	0
1085372	0
4385309	0
1129371	0
3158739	0
3816263	0
148143	0
189834	0
4384888	0
854941	0
841602	0
218627	0
4423515	0
1043103	0
626456	0
573610	0
4385313	0
1023508	0
4408313	0
3444629	0
951916	0
925101	0
755580	0
74259	0
111972	0
1140915	0
152004	0
1029117	0
770309	0
856076	0
4027525	0
863013	0
1025746	0
1137308	0
4347502	0
143251	0
938679	0
264060	0
217383	0
134459	0
4385311	0
4385310	0
359888	0
1019227	0
872585	0
1050144	0
1073235	0
984754	0
1020593	0
939408	0
863731	0
1091309	0
886947	0
864051	0
868428	0
879109	0
865567	0
977505	0
865908	0
749276	0
750925	0
722012	0
612524	0
775059	0
649685	0
802099	0
683664	0
650114	0
708619	0
922121	0
944912	0
1092625	0
684535	0
885883	0
872648	0
920643	0
1021178	0
992799	0
1088009	0
1039126	0
1030214	0
1079035	0
929609	0
747065	0
676570	0
856531	0
853180	0
1005208	0
910148	0
871319	0
881603	0
858806	0
1043741	0
1023239	0
853873	0
910607	0
924850	0
865937	0
898560	0
924944	0
931144	0
1070869	0
936467	0
855018	0
977229	0
939879	0
935377	0
985674	0
854180	0
875768	0
1100120	0
775292	0
720853	0
725195	0
710677	0
707782	0
793338	0
395632	0
978813	0
1047377	0
893418	0
994368	0
969015	0
1102839	0
966662	0
1067953	0
872919	0
1003557	0
908247	0
1039318	0
971149	0
1046200	0
1036994	0
1095527	0
855857	0
887606	0
975580	0
859651	0
882163	0
876455	0
1049494	0
858461	0
906810	0
943203	0
1035876	0
1017033	0
1001565	0
1071962	0
908579	0
961686	0
1069825	0
1036705	0
991918	0
1004402	0
1019749	0
668643	0
694016	0
786589	0
669788	0
986839	0
1016210	0
1009050	0
1038668	0
985138	0
1028852	0
915332	0
905757	0
900893	0
854360	0
856796	0
1095687	0
905689	0
1095552	0
1039949	0
966049	0
1010972	0
865781	0
881998	0
1077624	0
865130	0
931604	0
1049608	0
1057144	0
853023	0
993337	0
996591	0
963859	0
962995	0
996240	0
1003535	0
990120	0
1019431	0
894452	0
952502	0
880215	0
1101848	0
982348	0
854167	0
982114	0
942057	0
958555	0
1079327	0
952808	0
1038897	0
983466	0
863915	0
1077452	0
1047990	0
1003016	0
998210	0
1099247	0
1069305	0
971825	0
904374	0
887604	0
899299	0
861667	0
965772	0
861232	0
984972	0
1070823	0
1093963	0
867881	0
1063182	0
885392	0
912461	0
984825	0
888608	0
852181	0
1021981	0
1077515	0
892599	0
1045626	0
1075560	0
1081335	0
963126	0
658073	0
1022853	0
736960	0
1096532	0
712505	0
1008719	0
740679	0
978551	0
925362	0
1073084	0
865860	0
979907	0
900099	0
1104285	0
683048	0
698840	0
783044	0
1028149	0
915169	0
640868	0
1078364	0
621698	0
893666	0
1028981	0
1050873	0
888814	0
935948	0
949680	0
1092215	0
860660	0
694318	0
902177	0
659913	0
978335	0
637054	0
861209	0
712261	0
1027594	0
731040	0
1033272	0
720408	0
1075689	0
710751	0
1019767	0
664049	0
925632	0
793897	0
908098	0
680032	0
891682	0
738862	0
1016706	0
737428	0
871588	0
735078	0
998813	0
628879	0
903753	0
741108	0
1033151	0
775946	0
1014506	0
664185	0
964561	0
799931	0
871020	0
608379	0
887034	0
776228	0
1086141	0
755589	0
1031359	0
732600	0
879603	0
618009	0
973636	0
772971	0
990324	0
753461	0
880444	0
713643	0
882980	0
694955	0
1007122	0
640834	0
1028872	0
684380	0
887132	0
753644	0
993697	0
735001	0
1012405	0
702828	0
1011915	0
1085928	0
694049	0
611587	0
428197	0
923862	0
741180	0
1046995	0
782535	0
868663	0
609265	0
972529	0
739394	0
1020020	0
684555	0
1035806	0
716554	0
920533	0
634175	0
918300	0
656832	0
1078404	0
706057	0
962858	0
662013	0
991302	0
702832	0
1060121	0
729388	0
880479	0
781553	0
909968	0
714140	0
945686	0
767910	0
1097507	0
716167	0
904941	0
735919	0
983540	0
684782	0
956994	0
763069	0
926456	0
753931	0
1002878	0
610740	0
857022	0
1096686	0
757352	0
615401	0
1085436	0
771758	0
1007876	0
793640	0
928922	0
690991	0
1059770	0
641699	0
985240	0
634946	0
917345	0
688652	0
1088259	0
714207	0
1091722	0
701950	0
952967	0
787511	0
963056	0
716017	0
912492	0
669057	0
1010844	0
663682	0
855569	0
696641	0
883945	0
658039	0
944657	0
753657	0
922885	0
754997	0
861414	0
637708	0
895019	0
754520	0
873094	0
743402	0
1071434	0
743388	0
900583	0
674205	0
873945	0
649827	0
1000388	0
659972	0
917169	0
767298	0
859376	0
606627	0
1097838	0
748436	0
930465	0
653509	0
1045727	0
802068	0
1032586	0
796466	0
1014107	0
798263	0
1035859	0
728037	0
961970	0
758670	0
1021251	0
677441	0
1075770	0
796482	0
1028568	0
778432	0
1035463	0
613327	0
1012599	0
679316	0
997529	0
714165	0
912193	0
653322	0
963834	0
783856	0
966227	0
703423	0
1103949	0
631485	0
874980	0
675403	0
1087948	0
631558	0
911638	0
731128	0
1008320	0
794780	0
1039994	0
703327	0
1008615	0
723721	0
993284	0
692047	0
1075599	0
779718	0
1080674	0
668989	0
395124	0
374204	0
403614	0
415333	0
460852	0
389590	0
446365	0
463823	0
373342	0
393390	0
424371	0
438562	0
432454	0
381849	0
454794	0
431386	0
428947	0
373687	0
431282	0
370543	0
437408	0
374526	0
421748	0
426574	0
459832	0
423695	0
432349	0
436261	0
431455	0
375792	0
419977	0
452824	0
443638	0
440523	0
454742	0
420121	0
377597	0
384959	0
499243	0
500021	0
984938	0
894600	0
1035259	0
1052531	0
976415	0
967188	0
984835	0
906892	0
996299	0
951976	0
860900	0
873010	0
1102261	0
970477	0
960322	0
921669	0
1039905	0
1072063	0
1038346	0
609416	0
1031988	0
711291	0
874944	0
798331	0
1057053	0
735159	0
899511	0
742250	0
1101243	0
762559	0
1049840	0
672505	0
855809	0
765658	0
1092156	0
747189	0
1073118	0
937522	0
1016994	0
993865	0
933899	0
1040926	0
897945	0
987651	0
1102590	0
952481	0
1058016	0
758595	0
1059196	0
404624	0
919649	0
897613	0
42695	0
1050844	0
4435466	0
4414778	0
588652	0
1012260	0
12464	0
967245	0
616430	0
898374	0
692153	0
4464026	0
4464028	0
1122625	0
239423	0
1715047	0
576509	0
262098	0
586900	0
564493	0
804739	0
820991	0
77387	0
3083363	0
2139082	0
2139084	0
1106188	0
1139623	0
1109206	0
2713013	0
577447	0
822849	0
761749	0
251802	0
157279	0
142130	0
144315	0
837367	0
834862	0
2636685	0
4321172	0
4451844	0
4364137	0
4418293	0
4456307	0
4436286	0
12468	0
876636	0
4294861	0
398784	0
4251756	0
609606	0
851895	0
3339673	0
1747876	0
851894	0
109993	0
1118894	0
111004	0
566031	0
110845	0
804676	0
145253	0
4338654	0
4307698	0
4462847	0
273835	0
522152	0
4222930	0
4350852	0
274481	0
4479648	0
850100	0
331825	0
12466	0
180294	0
142655	0
154144	0
155277	0
12467	0
23916	0
4370219	0
4340213	0
166097	0
4446374	0
4314315	0
144367	0
4352472	0
676852	0
4415747	0
430699	0
350663	0
2502625	0
855766	0
4442912	0
4395643	0
2523752	0
817695	0
78140	0
4302609	0
4318479	0
4323816	0
4418777	0
307330	0
165720	0
4350410	0
824257	0
1116458	0
268373	0
276551	0
262162	0
4338602	0
260431	0
2177323	0
574142	0
589588	0
397927	0
534882	0
3615450	0
4459743	0
774845	0
804282	0
4381197	0
225679	0
673649	0
575655	0
1107567	0
4330614	0
275008	0
4307409	0
581693	0
540642	0
1122735	0
237883	0
534974	0
771784	0
666428	0
240671	0
242478	0
656694	0
246093	0
4430002	0
568399	0
161621	0
822138	0
241076	0
1136922	0
574582	0
557706	0
558005	0
800283	0
536480	0
628598	0
785454	0
546661	0
632906	0
551019	0
567759	0
541725	0
547622	0
537612	0
556122	0
536117	0
728711	0
705679	0
782552	0
4385312	0
558556	0
552200	0
537706	0
559749	0
543578	0
576196	0
4416524	0
4410818	0
555822	0
151899	0
560649	0
2021046	0
281439	0
2021047	0
239800	0
186171	0
102977	0
550317	0
227122	0
3305867	0
4222927	0
3417673	0
2666618	0
270868	0
270240	0
262664	0
840801	0
1034971	0
157667	0
267872	0
266303	0
347892	0
250671	0
238835	0
145475	0
108626	0
236555	0
535491	0
253011	0
836767	0
72261	0
692289	0
1127101	0
314230	0
277834	0
1126525	0
110557	0
544968	0
99668	0
277897	0
369045	0
278679	0
824338	0
221772	0
824054	0
3647305	0
264450	0
218278	0
2903713	0
587643	0
712766	0
154593	0
2158032	0
1131480	0
112147	0
99732	0
807872	0
553568	0
606112	0
783329	0
1120885	0
1113037	0
788501	0
819518	0
277845	0
3614442	0
3115832	0
832830	0
611646	0
567099	0
323345	0
584731	0
632594	0
781182	0
1686386	0
3311391	0
1142271	0
135963	0
606950	0
409468	0
143582	0
569252	0
622787	0
589194	0
307709	0
1633900	0
972146	0
546949	0
221658	0
465806	0
2095185	0
1140059	0
72015	0
4369866	0
83602	0
4369876	0
4369865	0
4369867	0
4369875	0
287224	0
3533946	0
157482	0
158899	0
158938	0
4379436	0
4369864	0
275864	0
368331	0
366764	0
357946	0
363231	0
367463	0
368181	0
366260	0
360780	0
356986	0
369120	0
360073	0
358793	0
361910	0
363863	0
363422	0
360728	0
364235	0
370069	0
367009	0
361535	0
369424	0
360683	0
368242	0
365333	0
358911	0
364070	0
356749	0
218588	0
222859	0
223373	0
358851	0
656249	0
12465	0
4434108	0
2687397	0
4384494	0
4346498	0
259775	0
260190	0
4316651	0
4404970	0
3845124	0
3344567	0
4432986	0
3392829	0
107415	0
4474637	0
4331132	0
333717	0
4468150	0
805934	0
765090	0
4362148	0
68736	0
711378	0
809473	0
4429902	0
4429898	0
4404515	0
4352456	0
285804	0
284347	0
285948	0
282966	0
172356	0
4397571	0
280371	0
280270	0
283049	0
279770	0
2011737	0
772807	0
980513	0
4330252	0
810220	0
3803993	0
4394267	0
280738	0
280052	0
836740	0
4316190	0
4356339	0
938138	0
923159	0
909299	0
1050083	0
926433	0
783220	0
1043511	0
1019346	0
1021495	0
1015752	0
920116	0
970340	0
1063819	0
1065545	0
860802	0
1058825	0
1053291	0
1059150	0
875097	0
1001081	0
1046643	0
903386	0
887616	0
1060465	0
876595	0
1100184	0
1046565	0
884826	0
1056306	0
984505	0
1050839	0
983954	0
1084537	0
926230	0
1056148	0
981365	0
775394	0
769056	0
783557	0
772866	0
659250	0
748684	0
650062	0
788796	0
686249	0
721426	0
413529	0
444634	0
398220	0
454915	0
1080667	0
1017139	0
870805	0
1069649	0
871628	0
867769	0
1092272	0
855162	0
1095159	0
891921	0
1023242	0
1036018	0
1077644	0
658562	0
737416	0
770727	0
752527	0
680700	0
990305	0
1070540	0
1013686	0
992827	0
951946	0
925503	0
955567	0
1092402	0
990311	0
879266	0
961029	0
1034451	0
881855	0
920479	0
1046977	0
858270	0
899658	0
970776	0
877867	0
972503	0
1026014	0
1103725	0
967899	0
923781	0
1002751	0
885269	0
906436	0
1041607	0
1000600	0
1003027	0
866806	0
910748	0
959580	0
1050657	0
1020506	0
1011901	0
951859	0
1021394	0
935836	0
932642	0
1019114	0
910031	0
915431	0
1036144	0
937106	0
979548	0
1069519	0
1063348	0
990078	0
902734	0
1036276	0
1042718	0
1068680	0
875377	0
993093	0
915552	0
932000	0
1043617	0
1104113	0
1050056	0
957066	0
968903	0
959551	0
955897	0
873264	0
906990	0
857828	0
1083528	0
926465	0
929212	0
1057497	0
856229	0
757456	0
691373	0
732935	0
675549	0
646651	0
719863	0
624523	0
709177	0
788881	0
684866	0
764328	0
792947	0
627142	0
708684	0
608741	0
705513	0
717849	0
770099	0
692441	0
741478	0
648507	0
1044754	0
1039020	0
873474	0
852385	0
1025195	0
914220	0
874350	0
922647	0
1087778	0
916624	0
1092528	0
962720	0
993036	0
977350	0
1055254	0
1023401	0
1048485	0
877625	0
1082602	0
1092312	0
913854	0
989851	0
1010520	0
1104203	0
868362	0
951853	0
1014617	0
916002	0
927864	0
995396	0
861768	0
606011	0
873807	0
1024732	0
1087535	0
1068314	0
1036836	0
1067066	0
930879	0
954561	0
1059511	0
1036906	0
938284	0
1038576	0
854980	0
1048303	0
929497	0
964526	0
991537	0
920942	0
959362	0
901594	0
1101399	0
1010930	0
1056076	0
866777	0
1034113	0
922631	0
800419	0
643619	0
682663	0
455855	0
936285	0
1067522	0
888625	0
874398	0
909664	0
1023784	0
1055532	0
874029	0
960985	0
895309	0
906913	0
1053877	0
1099449	0
909949	0
965778	0
1045976	0
1050184	0
897343	0
958048	0
1018332	0
1033067	0
955157	0
902608	0
1082267	0
973187	0
996849	0
1055091	0
893584	0
1101706	0
964708	0
1076474	0
1098697	0
885812	0
1094847	0
887012	0
907119	0
951186	0
874321	0
1024552	0
918137	0
980606	0
981848	0
1074782	0
970163	0
1037961	0
1059088	0
883448	0
1102703	0
856472	0
968185	0
993869	0
1087206	0
1091405	0
893920	0
988687	0
1069057	0
986011	0
973243	0
1023319	0
883082	0
1086517	0
857646	0
1027560	0
958080	0
1072872	0
1007463	0
969597	0
1050208	0
911476	0
958785	0
1063660	0
916076	0
908461	0
902487	0
977604	0
1036042	0
905656	0
864183	0
870294	0
861565	0
925701	0
910809	0
986380	0
887150	0
929069	0
918866	0
1045381	0
968446	0
870052	0
950363	0
1026088	0
1061469	0
867317	0
980968	0
1051987	0
1088419	0
1036354	0
1033915	0
1032835	0
907732	0
871181	0
877095	0
964106	0
911441	0
858585	0
947026	0
1041538	0
898098	0
1006381	0
1091258	0
1066515	0
978613	0
1037065	0
1045467	0
1073716	0
957892	0
974179	0
1097730	0
1049813	0
934729	0
1017335	0
661652	0
1097949	0
1078828	0
946557	0
795235	0
894478	0
854431	0
977078	0
911461	0
1044156	0
1062779	0
1002162	0
1041695	0
1072940	0
986017	0
1044102	0
1032578	0
435041	0
373170	0
927822	0
888651	0
942775	0
995315	0
949698	0
1103556	0
958162	0
912850	0
1066988	0
1017257	0
1035516	0
1001582	0
1085698	0
683294	0
1006227	0
1060482	0
893530	0
856002	0
1010833	0
932930	0
1043524	0
858204	0
971251	0
866308	0
986647	0
1064219	0
1088485	0
1029820	0
931624	0
895870	0
909039	0
884899	0
961448	0
949116	0
1079591	0
953157	0
1069386	0
1065853	0
974498	0
969369	0
1056064	0
984034	0
910319	0
938724	0
1091157	0
959161	0
896266	0
1041946	0
979689	0
883464	0
1064297	0
634846	0
1033425	0
969189	0
1001507	0
940649	0
1102329	0
949066	0
881683	0
665510	0
1059310	0
629494	0
983569	0
679003	0
901294	0
632457	0
1026154	0
937822	0
956662	0
944800	0
854722	0
1018728	0
917137	0
890661	0
1087450	0
997548	0
925501	0
891247	0
693681	0
973844	0
756965	0
1051831	0
605529	0
985350	0
745235	0
857505	0
791978	0
1033270	0
645885	0
1032456	0
759689	0
1039731	0
705077	0
1007106	0
769633	0
918403	0
680861	0
1099945	0
707193	0
975144	0
738387	0
883277	0
743177	0
1076991	0
783636	0
881903	0
912175	0
854322	0
1010367	0
973490	0
1094123	0
710671	0
1037104	0
765668	0
869962	0
658600	0
1034046	0
660782	0
1048932	0
689335	0
1041887	0
740073	0
987382	0
645020	0
1080362	0
660222	0
1014278	0
779925	0
937037	0
694483	0
925391	0
772862	0
1089605	0
785986	0
912444	0
709264	0
936673	0
669563	0
913554	0
788998	0
858036	0
770605	0
987390	0
720250	0
1030588	0
713613	0
947824	0
743612	0
894950	0
793342	0
1020884	0
785537	0
1095977	0
763915	0
898885	0
620181	0
1075897	0
776104	0
973329	0
753146	0
906257	0
754558	0
868657	0
755058	0
944883	0
775155	0
869683	0
632668	0
982620	0
621295	0
941929	0
797805	0
1009331	0
663854	0
864637	0
771983	0
1001775	0
784363	0
1071553	0
707003	0
1074265	0
1000862	0
777170	0
1012320	0
760345	0
926432	0
705093	0
979814	0
782224	0
988766	0
653490	0
988128	0
718777	0
952965	0
712293	0
855813	0
722113	0
886202	0
787745	0
856685	0
667384	0
949301	0
642890	0
1057688	0
613033	0
867889	0
662203	0
891869	0
758674	0
871158	0
711100	0
958894	0
659850	0
1015563	0
613442	0
1016235	0
759235	0
1013292	0
723800	0
1003219	0
722875	0
1013192	0
610252	0
981640	0
791033	0
899982	0
711359	0
1031324	0
609726	0
898725	0
663522	0
974037	0
791733	0
1036767	0
803202	0
899206	0
790588	0
885875	0
746909	0
1017286	0
792903	0
1033714	0
744729	0
941907	0
713364	0
1010017	0
612439	0
932948	0
714957	0
1056152	0
701244	0
998308	0
800776	0
905405	0
670107	0
953227	0
731651	0
1030996	0
627660	0
1080500	0
635482	0
861167	0
770304	0
1051304	0
663438	0
931597	0
688132	0
880605	0
758433	0
1001835	0
720684	0
910992	0
747351	0
859378	0
687906	0
961846	0
742721	0
1078681	0
768667	0
1102918	0
624564	0
1056260	0
640819	0
862635	0
653432	0
985816	0
626962	0
870447	0
713053	0
1094246	0
742984	0
876401	0
636795	0
902840	0
618588	0
868459	0
682811	0
1039299	0
705116	0
888825	0
744685	0
857868	0
743601	0
888642	0
749491	0
894820	0
630570	0
1070450	0
749745	0
995577	0
782263	0
1040116	0
787537	0
930508	0
689629	0
1007312	0
640384	0
869521	0
761287	0
1068399	0
620466	0
863626	0
780521	0
877377	0
749800	0
1050480	0
671584	0
1034876	0
786380	0
1061216	0
772843	0
1054942	0
645426	0
895690	0
729632	0
951475	0
706346	0
1021949	0
608035	0
1003109	0
752676	0
982016	0
627645	0
864284	0
626725	0
945386	0
784895	0
1069039	0
802979	0
1093411	0
799228	0
992321	0
782145	0
666960	0
642121	0
396554	0
426195	0
420974	0
434243	0
467622	0
417994	0
428490	0
409695	0
413977	0
411513	0
408904	0
385926	0
380376	0
463814	0
419687	0
460805	0
456466	0
432754	0
442312	0
452223	0
453762	0
371668	0
467219	0
404307	0
426514	0
421116	0
458245	0
424292	0
444944	0
436850	0
371112	0
373709	0
413697	0
371838	0
460296	0
437428	0
421157	0
400025	0
378302	0
396057	0
419207	0
402389	0
381144	0
459538	0
444055	0
395791	0
402229	0
433682	0
448261	0
461957	0
438324	0
392730	0
413179	0
446652	0
410393	0
431102	0
454274	0
437090	0
462989	0
371449	0
372873	0
396001	0
372217	0
440416	0
430874	0
409421	0
393277	0
435596	0
395103	0
454204	0
449418	0
405110	0
414024	0
447764	0
438182	0
373353	0
429367	0
380155	0
489198	0
493592	0
494345	0
499923	0
500163	0
502147	0
508286	0
1064038	0
874374	0
1085826	0
1091622	0
1096580	0
938314	0
900897	0
916082	0
975819	0
868950	0
1005932	0
927539	0
925311	0
1019607	0
868454	0
877998	0
1019015	0
1078865	0
943483	0
1099676	0
1040991	0
1033445	0
946767	0
909365	0
1018590	0
1058813	0
661961	0
901100	0
1039316	0
649988	0
886268	0
987631	0
1013545	0
606132	0
918979	0
991686	0
621237	0
1038090	0
706829	0
919457	0
717037	0
1078396	0
442548	0
448598	0
381025	0
411894	0
433665	0
425883	0
940110	0
1019323	0
921917	0
937393	0
1091520	0
1057998	0
1045815	0
1073451	0
649169	0
954803	0
902953	0
1086089	0
1061502	0
653615	0
902290	0
986434	0
909418	0
948023	0
800973	0
495758	0
100937	0
133694	0
699744	0
3082236	0
1122303	0
338075	0
711733	0
1119719	0
737252	0
251048	0
4455905	0
4455907	0
4455906	0
109619	1
37907	1
1133609	1
7150	1
4469048	1
4442311	1
624820	1
244849	1
99042	1
111206	1
4316657	1
1120166	1
62513	1
155049	1
514200	1
1871	0
232946	0
232258	0
179130	0
186413	0
255312	0
234451	0
243285	0
235381	0
158381	0
1136443	0
95638	0
96944	0
1868	0
95739	0
97295	0
1872	0
4470291	0
3868283	0
4462539	0
2340887	0
4472299	0
3087673	0
4432842	0
4474846	0
4335870	0
2797558	0
2115347	0
2865550	0
1676296	0
1539354	0
4374378	0
4403839	0
2052482	0
1679464	0
836940	0
4457226	0
2572323	0
4434222	0
2115351	0
1778877	0
1778876	0
1677927	0
3416166	0
2937514	0
4018264	0
4330578	0
4374375	0
4348603	0
1714712	0
2568012	0
1113673	0
4373602	0
348606	0
348719	0
3736723	0
4446055	0
464315	0
399125	0
390943	0
343077	0
324238	0
448347	0
410488	0
4374377	0
242219	0
232166	0
4459182	0
247221	0
254509	0
242449	0
236605	0
4018266	0
234732	0
235052	0
227802	0
231279	0
235186	0
235249	0
4457796	0
2052484	0
227840	0
227946	0
232402	0
230112	0
232579	0
232386	0
233452	0
232591	0
233579	0
233554	0
231315	0
232089	0
234165	0
228495	0
245566	0
231468	0
231800	0
232350	0
230468	0
231260	0
231087	0
234078	0
228843	0
232199	0
231732	0
234062	0
234198	0
228148	0
229083	0
229753	0
228092	0
4417545	0
231548	0
227613	0
234399	0
233296	0
229128	0
227634	0
233777	0
234726	0
4357522	0
228800	0
234245	0
231851	0
4331881	0
230643	0
232269	0
253544	0
230584	0
230851	0
1539347	0
4390751	0
244832	0
232007	0
229714	0
234882	0
234578	0
234149	0
233620	0
232510	0
228431	0
232656	0
231353	0
231294	0
227553	0
232219	0
231773	0
228304	0
233142	0
228819	0
227680	0
228596	0
228886	0
228213	0
228933	0
230281	0
232951	0
232081	0
233639	0
227582	0
234812	0
233317	0
229035	0
229438	0
232985	0
234940	0
230750	0
228031	0
228134	0
230820	0
233309	0
228605	0
228501	0
230781	0
169696	0
1869	0
1867	0
240742	0
230467	0
2937207	0
234324	0
4374042	0
25453	0
1123953	1
139155	1
2020022	1
4372107	1
4372104	1
4322926	1
163960	1
169008	1
573746	1
4363701	1
576371	1
550227	1
547723	1
128209	1
4474828	1
4436643	1
1134756	1
368565	1
13198	1
653087	1
567268	1
785730	1
4484411	1
50846	1
4328193	1
684933	1
1115498	1
4378318	1
710230	1
13085	1
133041	1
524880	1
520063	1
4376913	1
276601	1
26897	1
49725	1
163773	1
1142390	1
13047	1
692363	1
247538	1
42140	1
13197	1
1142071	1
550712	1
579201	1
582872	1
593582	1
574504	1
542008	1
538954	1
544470	1
250136	1
340034	1
4351455	1
4306535	1
4338880	1
318096	1
332709	1
4126878	1
4314833	1
1113416	1
4478914	1
4413065	1
268667	1
4396899	1
239676	1
270435	1
273454	1
236757	1
1010051	1
1145312	1
986967	1
513147	1
248816	1
109223	1
4374988	1
4484501	1
1144850	1
102011	1
728743	1
102461	1
102304	1
102163	1
19134	1
56684	1
17289	1
19445	1
39702	1
43711	1
47578	1
1117362	1
66022	1
1118090	1
1116370	1
1120844	1
40613	1
4359254	1
82195	1
110249	1
13643	1
156856	1
156619	1
156600	1
557156	1
156864	1
266035	1
66021	1
156802	1
162501	1
180151	1
13612	1
220410	1
63689	1
20876	1
546014	1
4039231	1
221111	1
82175	1
244807	1
4031104	1
4312606	1
4449660	1
100572	1
404867	1
99460	1
673579	1
424011	1
556428	1
168482	1
137406	1
4395331	1
729033	1
251869	1
3309001	1
4471436	1
100993	1
573866	1
747937	1
694076	1
544500	1
561074	1
104103	1
4312605	1
4306514	1
169152	1
167154	1
167738	1
167076	1
4306115	1
162360	1
754534	1
389615	1
356253	1
4378462	1
777250	1
567491	1
559070	1
549779	1
160745	1
566517	1
571756	1
107838	1
553260	1
4294786	1
4294785	1
4429397	1
581398	1
153267	1
3333609	1
2049796	1
140775	1
836353	1
142133	1
143154	1
296422	1
453005	1
4458444	1
2116461	1
583230	1
250063	1
681954	1
306557	1
343660	1
564187	1
30793	1
88447	1
1140332	1
1131723	1
1112532	1
1106271	1
10282	1
270617	1
262516	1
87936	1
87645	1
1111632	1
10293	1
87425	1
87486	1
271357	1
275554	1
258597	1
324222	1
220541	1
10264	1
10267	1
10266	1
87901	1
87269	1
86723	1
88052	1
86767	1
87802	1
87767	1
87965	1
87111	1
86945	1
86932	1
87333	1
10265	1
10257	1
10258	1
254222	1
593987	1
86576	1
87761	1
87583	1
87480	1
353428	1
682622	1
1142415	1
361155	1
365298	1
1612840	1
4295722	1
546164	1
2378512	1
3587576	1
151925	1
2055161	1
803044	1
2194466	1
4403522	1
1107311	1
2287395	1
712094	1
635704	1
767083	1
565102	1
538713	1
541463	1
559098	1
757818	1
758150	1
761134	1
747894	1
555361	1
542697	1
624607	1
553889	1
539368	1
576275	1
561415	1
739568	1
734104	1
553518	1
559196	1
713521	1
609246	1
667865	1
655025	1
552390	1
782118	1
574163	1
4374064	1
