GenomeID	Motility
367637	1
361657	1
358417	1
366935	1
359404	1
368619	1
362897	1
364244	1
1113967	1
1114961	1
4430180	1
2246915	1
4344185	1
4473197	1
4451618	1
4392329	1
4411759	1
2401002	1
1773555	1
4370861	1
4474927	1
4355485	1
4370353	1
4479295	1
3110818	1
2611129	1
3806411	1
3465091	1
2191695	1
4448830	1
3302091	1
1867726	1
3967093	1
3960875	1
4423614	1
4326355	1
1715663	1
2014334	1
2474441	1
4336638	1
4416669	1
4404303	1
4414199	1
4031165	1
3975986	1
2568793	1
2104083	1
4367642	1
2881205	1
3366422	1
2329364	1
4361865	1
4030832	1
2314402	1
2984001	1
3384049	1
3625905	1
2371314	1
3974605	1
4410533	1
4303189	1
4465455	1
4413773	1
2177519	1
1839424	1
2551329	1
4346105	1
4365904	1
4205816	1
4471459	1
3464694	1
4410556	1
4343151	1
4459836	1
2934939	1
2149172	1
1640466	1
3808360	1
1688513	1
4406748	1
4276549	1
4465162	1
4158925	1
1661966	1
2578375	1
2572355	1
3511773	1
3227214	1
1670612	1
4417699	1
4459059	1
4330055	1
2312625	1
4471462	1
4317805	1
1840958	1
2393315	1
3917523	1
3511771	1
3683279	1
3518852	1
4454403	1
4436142	1
4351651	1
2443707	1
1708372	1
4483302	1
1982590	1
2658409	1
4014311	1
4367250	1
4420373	1
4420378	1
4456230	1
2859133	1
3687496	1
2539029	1
4368918	1
2881204	1
2751959	1
4184573	1
4380949	1
2156165	1
4279721	1
2145865	1
3938625	1
1618366	1
2173267	1
4467680	1
1627938	1
4467502	1
2849873	1
4458734	1
4419775	1
4150597	1
2801516	1
2944589	1
4384880	1
4185338	1
2600159	1
3113481	1
1840964	1
3620672	1
4355432	1
3567130	1
2832972	1
3627931	1
4475091	1
1687542	1
3938626	1
2053006	1
4472596	1
4389378	1
3740840	1
4476967	1
4343997	1
4350292	1
4391714	1
4432911	1
4466927	1
1555795	1
4408294	1
4435548	1
2789853	1
4361226	1
3209984	1
4346526	1
2132853	1
3414223	1
4440004	1
2578088	1
4418423	1
3815249	1
2578084	1
3282594	1
1733273	1
4388630	1
2373044	1
4367248	1
4371753	1
4392694	1
2521903	1
4213094	1
3562040	1
4418419	1
1959227	1
2685541	1
4174002	1
3801272	1
4365536	1
3199059	1
3222110	1
1794906	1
4178501	1
4416674	1
3072606	1
4482408	1
4158922	1
4468502	1
1687543	1
2852940	1
2658059	1
2495573	1
4446068	1
4432306	1
4352564	1
4139742	1
3937547	1
4376011	1
2178447	1
4336500	1
4234380	1
4323350	1
3540664	1
3725883	1
4438904	1
4332419	1
4405049	1
3947183	1
4369830	1
4479950	1
4438348	1
4459058	1
3078125	1
2340455	1
2579806	1
4348006	1
2578089	1
3156944	1
4400397	1
2668590	1
3729647	1
1750663	1
3250225	1
4359169	1
4339799	1
4442631	1
3630754	1
2800176	1
3547981	1
4378962	1
4061445	1
2689393	1
3782559	1
2253813	1
2651715	1
4209164	1
4401334	1
2501454	1
3614194	1
4412250	1
4392606	1
4416848	1
2893368	1
2049243	1
243599	1
4351121	1
4461484	1
1962283	1
3983523	1
3178559	1
4442975	1
588865	1
4332193	1
4447044	1
4480540	1
2195543	1
2272570	1
4120221	1
3541550	1
1661967	1
3721704	1
2008074	1
4045356	1
3252426	1
4413107	1
2608003	1
4369304	1
4341499	1
3411256	1
3625901	1
3104538	1
4484098	1
4371680	1
3314175	1
4450044	1
4234313	1
4330098	1
4344672	1
3924686	1
2800172	1
2496918	1
4340952	1
4442230	1
4160578	1
4444399	1
4403514	1
4365873	1
4482262	1
4454240	1
2612351	1
1708368	1
4351812	1
4372175	1
4446063	1
2558485	1
4343730	1
3260485	1
3824322	1
2962667	1
4432497	1
4454743	1
3634151	1
4475557	1
4344182	1
2893577	1
4346114	1
2226206	1
4341085	1
3335822	1
3906874	1
4482463	1
4448828	1
4384750	1
754432	1
1132991	1
538820	1
103397	1
246585	1
112406	1
242338	1
3506904	1
3945299	1
3297564	1
2233721	1
1507123	1
4191307	1
3697127	1
2145862	1
1728069	1
4339337	1
4411958	1
3934305	1
3887245	1
4208318	1
2493217	1
1738301	1
717955	1
2271540	1
3508095	1
4340947	1
1501066	1
4367560	1
4345571	1
3991164	1
3855115	1
2996178	1
4421758	1
1649768	1
4421195	1
2772149	1
4384841	1
3696411	1
4416838	1
4428403	1
4415450	1
1631744	1
4280007	1
2923852	1
4384837	1
1913732	1
3338168	1
4480419	1
3688408	1
1741677	1
2620925	1
1559643	1
4418420	1
4330138	1
4226113	1
1859686	1
4435102	1
2578376	1
4355085	1
4372809	1
3151851	1
4374335	1
4367645	1
4354516	1
4436294	1
3019840	1
4461503	1
4415020	1
4474870	1
2393873	1
3164300	1
1505290	1
2032524	1
3557965	1
1523818	1
3883775	1
3271199	1
4407090	1
2521907	1
3373554	1
4435103	1
3413013	1
4426596	1
4382391	1
4373484	1
4446889	1
3294560	1
2572352	1
3402039	1
2035761	1
4346606	1
4343993	1
4483292	1
4462458	1
3328496	1
4370020	1
2807760	1
2642736	1
4372704	1
1614078	1
3843888	1
3275233	1
4324527	1
4438157	1
3008792	1
3214600	1
1815965	1
4381027	1
4394818	1
3906796	1
4377096	1
4406746	1
1705314	1
4435549	1
2272571	1
4095697	1
3075437	1
4069609	1
4428473	1
3890881	1
4367648	1
3078942	1
3669644	1
2945197	1
4363306	1
4474231	1
2253808	1
2497256	1
4443769	1
4359165	1
4353767	1
4472699	1
1717677	1
4394817	1
3747553	1
2917150	1
3833985	1
4362704	1
3587726	1
4449581	1
3793355	1
4409788	1
2727920	1
2842852	1
2367046	1
2015033	1
3955434	1
4415003	1
1881163	1
2183537	1
3359026	1
2598543	1
4326346	1
2592147	1
3971975	1
4344222	1
4332017	1
2852950	1
3007856	1
2766225	1
2596083	1
2698035	1
4452139	1
1564095	1
4468511	1
4476646	1
4332008	1
2511165	1
2893364	1
4366988	1
4419845	1
4137308	1
4031717	1
3359023	1
4178504	1
4438295	1
3874407	1
4064998	1
4474368	1
2787303	1
2541302	1
3725882	1
3919581	1
2806903	1
2164238	1
4377570	1
4232770	1
3861291	1
3338718	1
2981464	1
3447243	1
4475623	1
4385002	1
3496626	1
3185175	1
4368150	1
4423618	1
4414912	1
4025118	1
3015895	1
3725872	1
3448070	1
4331446	1
4459686	1
3934301	1
4385692	1
4350053	1
1986520	1
1802279	1
4407372	1
3740905	1
4179577	1
4236282	1
3651395	1
4366031	1
3367901	1
4397165	1
4467707	1
4333130	1
2696547	1
4347458	1
3006988	1
3914430	1
4373947	1
3145268	1
3124380	1
3782558	1
1934385	1
3768050	1
4458829	1
1831061	1
3571172	1
1707682	1
2078728	1
4414867	1
1674213	1
3955437	1
1980588	1
3975983	1
3678350	1
3715114	1
4061442	1
4473993	1
4205818	1
4361821	1
3964863	1
4404748	1
4329761	1
1923896	1
4417948	1
3353112	1
3034304	1
4287757	1
3731029	1
3347432	1
1651434	1
4120230	1
2980444	1
4244408	1
3668044	1
3519353	1
1853630	1
3625904	1
3983389	1
4482957	1
4355434	1
4316288	1
2320367	1
4457420	1
3448076	1
3296728	1
3291525	1
3974205	1
4373939	1
3087610	1
3662076	1
4351299	1
4416331	1
2341070	1
4399689	1
4380782	1
2538345	1
4368915	1
1896635	1
3149560	1
2400897	1
3676496	1
4387638	1
3064110	1
4367154	1
4428911	1
4387709	1
4013315	1
4110867	1
1980589	1
3613877	1
1733114	1
4446479	1
4456864	1
2935732	1
4387084	1
4272800	1
2589203	1
3758545	1
3156939	1
2941621	1
1959229	1
4108886	1
2162369	1
4236279	1
1529601	1
4404754	1
2603845	1
3660360	1
4365757	1
4415074	1
4393850	1
3613879	1
2519046	1
4347525	1
3817532	1
4441840	1
1780500	1
1663447	1
3391804	1
4474868	1
4428653	1
3528309	1
3429727	1
3668414	1
3895305	1
3169929	1
3914432	1
4394101	1
4349777	1
4473607	1
3223465	1
4481501	1
3152302	1
4324663	1
1918057	1
3164217	1
2393787	1
4406134	1
4322996	1
4414513	1
2459790	1
4143459	1
4349772	1
3799835	1
4372285	1
219792	1
4415207	1
4336753	1
3461652	1
4418630	1
4468647	1
3543905	1
4458801	1
3236218	1
4369959	1
4443851	1
4483131	1
3917520	1
2418016	1
1870832	1
3110110	1
4472592	1
1736821	1
294682	1
1961201	1
3045142	1
369563	1
4449586	1
4480142	1
2269886	1
4045361	1
262377	1
4166220	1
2935729	1
4408996	1
4420944	1
4368048	1
363839	1
360210	1
14518	1
804509	1
792428	1
101127	1
4310321	1
653116	1
256759	1
791624	1
102930	1
107801	1
265906	1
84979	1
85346	1
14519	1
216392	1
534338	1
677322	1
78530	1
41783	1
655210	1
553744	1
535887	1
359099	1
357979	1
355520	1
106630	1
1105681	1
4429837	1
4427519	1
14526	1
4298915	1
553994	1
170259	1
4339742	1
2286680	1
2602862	1
4324161	1
2805448	1
4367698	1
4359109	1
3948522	1
2399696	1
3923375	1
4388763	1
4435817	1
2023143	1
4419894	1
1734881	1
1514108	1
4446576	1
2748679	1
2608054	1
4400155	1
2619987	1
1638975	1
4440402	1
4473585	1
3094032	1
3792680	1
4343863	1
4409361	1
3907069	1
4384411	1
4419598	1
4359521	1
4367649	1
3320007	1
1543299	1
2579802	1
3015897	1
4373886	1
2115528	1
4416279	1
4390929	1
4388383	1
2859131	1
3731315	1
2307941	1
4334882	1
4384530	1
4160305	1
1681465	1
1779073	1
2981473	1
3195710	1
4466301	1
2246910	1
3676421	1
3605183	1
1705318	1
1792501	1
1999043	1
1661979	1
4436877	1
4435702	1
4415028	1
4475093	1
4466835	1
1858514	1
4452138	1
1834648	1
2091364	1
4408983	1
3685718	1
4355430	1
2109185	1
4383320	1
4297947	1
3297563	1
4324491	1
4380072	1
4380077	1
4409779	1
4416036	1
3850617	1
2244836	1
4442366	1
4417912	1
2824123	1
4390522	1
2120213	1
4370729	1
2035764	1
4465456	1
3213140	1
4383366	1
3316291	1
4472317	1
2035760	1
3046148	1
2928889	1
4440180	1
4415018	1
2290716	1
3033058	1
3354555	1
2835862	1
1603623	1
3294565	1
4414909	1
3078938	1
4377659	1
4065026	1
1757390	1
4457680	1
4209955	1
2541299	1
3007864	1
4190315	1
4371581	1
3925814	1
4455584	1
3746474	1
4331486	1
4336603	1
1818006	1
4430239	1
3218806	1
4400503	1
3373556	1
4367694	1
1641395	1
4420068	1
4411013	1
4385512	1
4275382	1
2547229	1
3226567	1
1731619	1
3800576	1
2578092	1
4364366	1
4377090	1
2778337	1
3685720	1
1615887	1
2812401	1
2544621	1
3016775	1
4289646	1
4454402	1
4413792	1
4397462	1
2026016	1
2427515	1
4455582	1
4452874	1
3535220	1
4421221	1
2626593	1
3105774	1
4373891	1
2036151	1
3788229	1
4198785	1
3166733	1
1532360	1
4334697	1
4259887	1
4099858	1
4325605	1
4469318	1
4326347	1
2881208	1
3576918	1
4436194	1
2786544	1
4363045	1
4141007	1
3696406	1
4404985	1
3919588	1
1681468	1
4424691	1
3925808	1
4343999	1
4175779	1
4438312	1
2928890	1
4421218	1
2252936	1
4360779	1
4391712	1
2016073	1
4178730	1
4448299	1
1741681	1
4477854	1
3651911	1
3567126	1
4454639	1
4379925	1
3862051	1
3518856	1
3808358	1
3261680	1
3035480	1
1700554	1
3100140	1
4418492	1
4466846	1
3991137	1
4395467	1
3156940	1
4391500	1
3628591	1
4480499	1
4344336	1
3036606	1
4372708	1
1564110	1
2840484	1
4217473	1
4021675	1
4377400	1
2877482	1
4481642	1
1525748	1
4199275	1
2595221	1
3226570	1
3767076	1
4050687	1
2643941	1
4447975	1
4391170	1
1599275	1
2083093	1
4375179	1
1663903	1
4377470	1
4388382	1
3303758	1
2877489	1
4435618	1
2887476	1
4147640	1
3311841	1
4464588	1
2423771	1
2746979	1
4226112	1
4377693	1
2226199	1
3260986	1
4198778	1
3587215	1
2808998	1
3099378	1
4314718	1
4450791	1
4434639	1
1808510	1
1567701	1
4374750	1
1733112	1
1803214	1
4438293	1
4147926	1
3370127	1
1721633	1
2186073	1
4341569	1
2931969	1
1920161	1
4473817	1
4336697	1
4462740	1
3630755	1
4477208	1
4412959	1
4451616	1
4457679	1
3333299	1
2399697	1
2812396	1
4289649	1
4344216	1
4450221	1
4244067	1
3060937	1
4406820	1
2397800	1
3276307	1
3415546	1
4466434	1
4409800	1
2261760	1
4367628	1
3093384	1
4322995	1
4446549	1
4236285	1
2877481	1
2306432	1
3756128	1
2599838	1
2779749	1
2648017	1
3046292	1
4323834	1
4362905	1
4482461	1
3692337	1
4462580	1
2795952	1
4403786	1
3625705	1
4380280	1
4362019	1
4373916	1
2401628	1
2442959	1
2983931	1
4311402	1
4464154	1
3372582	1
3871458	1
1896640	1
3576921	1
4439738	1
1553546	1
4209163	1
4418030	1
3991139	1
3142362	1
4375200	1
4405054	1
1939697	1
3082745	1
4448835	1
4372182	1
2941620	1
3041730	1
3253507	1
3897766	1
2519049	1
1647043	1
2096479	1
2293251	1
2440868	1
4348648	1
2022299	1
3738346	1
3373561	1
4434426	1
2551489	1
3875758	1
4397329	1
4457337	1
2249841	1
1674514	1
3644505	1
1535386	1
2036929	1
2871097	1
3906881	1
3825058	1
2301029	1
4336426	1
4359849	1
4416839	1
2460965	1
2598540	1
4348320	1
2184505	1
4351157	1
3185606	1
3658385	1
2185389	1
2290715	1
1580494	1
4368877	1
3171943	1
2724893	1
2648619	1
3587852	1
2828381	1
2808137	1
4348506	1
4469562	1
2658062	1
2015035	1
2185384	1
2237544	1
1765860	1
1766218	1
4179576	1
4351819	1
3236446	1
2876958	1
2403053	1
3578512	1
4330144	1
3238619	1
4120228	1
4450637	1
3052316	1
1522872	1
4473829	1
4382936	1
2716027	1
4343181	1
3041057	1
3874132	1
1513232	1
4120227	1
3498178	1
2973947	1
4371677	1
3060700	1
3659817	1
1552153	1
2360572	1
2312694	1
2868668	1
4347454	1
3329807	1
3074203	1
3544585	1
4428654	1
2671123	1
3799837	1
4324524	1
3669641	1
2889539	1
4397162	1
4472838	1
3506897	1
3506903	1
4389167	1
4386319	1
3640096	1
3804982	1
3171942	1
2350162	1
1663908	1
3187554	1
4349771	1
1815964	1
4351158	1
4337222	1
4348360	1
3093368	1
4091823	1
2994400	1
4159129	1
3156906	1
3253508	1
2035488	1
3008046	1
2613476	1
3700043	1
3074225	1
4437093	1
3897857	1
2278903	1
1938967	1
3253511	1
3626012	1
4425356	1
3250222	1
4398489	1
4331974	1
3164212	1
2487457	1
1522871	1
4177701	1
3440140	1
4330734	1
3907066	1
3110109	1
2308146	1
3372583	1
4326353	1
2746345	1
303029	1
3676374	1
4432577	1
282847	1
2815568	1
284454	1
3198004	1
748245	1
4334280	1
286318	1
702029	1
697898	1
899840	1
1088682	1
4472339	1
4251315	1
4466838	1
3147100	1
3726225	1
3400355	1
4415878	1
4419648	1
4419647	1
2519044	1
4389049	1
369133	1
4382934	1
4382935	1
4199279	1
4199283	1
3875825	1
2624929	1
2779748	1
4418633	1
3034581	1
4478323	1
4364954	1
2401243	1
4436197	1
3147126	1
3055093	1
4380887	1
3185918	1
4468831	1
3060695	1
4477985	1
2166236	1
2163946	1
2173393	1
3538182	1
3019903	1
3942268	1
4469923	1
4483130	1
3767077	1
4465066	1
3945303	1
3333303	1
1789196	1
574818	1
365040	1
357234	1
357550	1
360975	1
357139	1
369474	1
368004	1
357557	1
4326852	1
4454078	1
4380598	1
4417767	1
4446548	1
104518	1
104673	1
937847	1
1052926	1
4441664	1
1652484	1
4420377	1
2805450	1
2560606	1
4021673	1
4243540	1
3833169	1
4427900	1
2490893	1
2547233	1
4331469	1
3685715	1
3429726	1
1639778	1
4353644	1
1626037	1
2685605	1
3302090	1
2658413	1
1663906	1
2828387	1
4002201	1
3474118	1
4454242	1
3207458	1
4464813	1
4460385	1
1728562	1
4406570	1
4364324	1
4478829	1
4383349	1
4375170	1
4384879	1
4357017	1
4336302	1
2455414	1
3353109	1
2138692	1
4160295	1
1652859	1
4234218	1
4374974	1
3390694	1
1542913	1
4428402	1
4378737	1
4439177	1
2881207	1
4377656	1
2825788	1
4384541	1
3297566	1
2807812	1
4477803	1
4340004	1
4403339	1
4185342	1
4445074	1
3704035	1
4420374	1
4331986	1
4478884	1
1626541	1
1639790	1
4380950	1
4467873	1
2538440	1
4389745	1
1757384	1
2560604	1
4413796	1
3537600	1
1771844	1
1815970	1
3150185	1
4473038	1
3183924	1
3096197	1
4419753	1
4428910	1
4448983	1
4416745	1
4350226	1
3129297	1
2493225	1
4429715	1
4476949	1
3155547	1
4345592	1
2506190	1
2312657	1
2799029	1
2548651	1
2113970	1
4456227	1
2662124	1
1792513	1
2598536	1
2598545	1
4341920	1
2825790	1
4342590	1
4425076	1
4474497	1
4440005	1
3995345	1
4384604	1
4416380	1
4452992	1
2580616	1
3119586	1
2251868	1
2145868	1
4484096	1
4377712	1
4410478	1
4328821	1
4334170	1
4481725	1
4364364	1
4346570	1
2418009	1
4347166	1
2472241	1
2496916	1
3278034	1
1949226	1
4345666	1
4377401	1
4411623	1
2825797	1
2529467	1
2529475	1
1757388	1
4289652	1
4483762	1
2780564	1
3579219	1
1687531	1
1710489	1
4473960	1
2520814	1
2832758	1
2145869	1
3073168	1
2920558	1
1918878	1
2707949	1
3267511	1
1721888	1
2841944	1
3307009	1
2991801	1
4474410	1
2712847	1
2547781	1
4210140	1
2022295	1
4029512	1
2599841	1
1825776	1
4437775	1
4161096	1
4431128	1
2955144	1
2955140	1
4404979	1
4404981	1
3297570	1
4309302	1
4370685	1
3085002	1
4458168	1
4386771	1
3021097	1
1918875	1
4114730	1
4325494	1
2432656	1
1632829	1
4184788	1
4335706	1
2140884	1
2766962	1
2786041	1
3619127	1
2183540	1
4399462	1
2953982	1
1931219	1
1661968	1
4297959	1
4427901	1
4347778	1
4413770	1
3414221	1
4355125	1
3112924	1
3622151	1
4199277	1
4473604	1
4436415	1
4413278	1
2858778	1
4417398	1
1580378	1
2122513	1
1727064	1
3072359	1
4215630	1
4346861	1
3035836	1
4314277	1
4372705	1
3085648	1
2426435	1
2972291	1
3354557	1
2800174	1
4428466	1
4434819	1
4361695	1
4420065	1
3919591	1
1794911	1
4347932	1
2095626	1
1949220	1
4478972	1
4392701	1
2137766	1
2662607	1
4344217	1
3099189	1
2965107	1
1773584	1
4442905	1
4404977	1
4444562	1
4209949	1
2520815	1
4345924	1
4442615	1
4335221	1
3643333	1
3328498	1
4390421	1
2279669	1
4355593	1
4419773	1
4436741	1
4414870	1
4414869	1
4377141	1
4185341	1
4340177	1
4383335	1
3715117	1
1602706	1
4382868	1
3307015	1
2220801	1
2828386	1
1552145	1
4104313	1
2712846	1
4439166	1
3955714	1
4454635	1
4385336	1
4345553	1
4389034	1
4344159	1
4383322	1
2619994	1
2619990	1
4479305	1
2681937	1
4443534	1
2935725	1
4404980	1
2928885	1
4209165	1
2540433	1
4325161	1
4416030	1
3506766	1
2596102	1
4232774	1
3201686	1
4369540	1
3253159	1
4458828	1
1531146	1
3630761	1
1838128	1
2806306	1
2280811	1
3584827	1
4472553	1
4434818	1
4002197	1
1968854	1
4467349	1
3448429	1
4346523	1
2132851	1
2262031	1
4473608	1
2947315	1
2035757	1
4326159	1
2483980	1
3740561	1
3722223	1
4463137	1
4366364	1
2639330	1
4418499	1
4441662	1
2858944	1
4469611	1
4268100	1
4427009	1
4324613	1
4472286	1
4403341	1
4062317	1
1774980	1
4481465	1
4224612	1
4066908	1
4368081	1
4368921	1
3974603	1
3407099	1
2661042	1
3756383	1
4341885	1
4437777	1
4420072	1
3073175	1
3129561	1
4370896	1
4449717	1
2540440	1
4325157	1
3350664	1
3145266	1
2044588	1
3972250	1
3138645	1
4327056	1
2185391	1
1661616	1
4412119	1
4472918	1
4366982	1
4419841	1
4002204	1
3744545	1
4370351	1
4428941	1
4333036	1
4167880	1
2812403	1
4476564	1
3390924	1
4349775	1
1776445	1
3143223	1
2192264	1
4339974	1
4380199	1
2973939	1
3974244	1
4352459	1
2192254	1
4428594	1
3611650	1
2525338	1
2712430	1
4071922	1
1741394	1
3333297	1
4324792	1
3593296	1
4391710	1
4074387	1
2828391	1
4359518	1
4388384	1
1692033	1
2598127	1
4393905	1
3798551	1
4367662	1
4414907	1
4377658	1
3427478	1
4418632	1
2955141	1
4437097	1
1919350	1
2352587	1
4325153	1
3311843	1
1971835	1
3778203	1
2746981	1
1827998	1
4452868	1
2936741	1
4330230	1
4407371	1
2925800	1
1661617	1
3333302	1
4394102	1
2817241	1
3665404	1
4328798	1
3696694	1
2175675	1
1754948	1
2828384	1
4392157	1
4420381	1
3813507	1
2991806	1
3902345	1
4207095	1
2313265	1
2477732	1
4141008	1
2490892	1
3297562	1
4171938	1
2466536	1
2482759	1
4379138	1
4351152	1
4366251	1
3037782	1
2932148	1
4400582	1
4410610	1
2462256	1
4414204	1
2051282	1
3171941	1
4477592	1
4442102	1
4024316	1
4021669	1
2183536	1
4454976	1
1794916	1
2319890	1
2579347	1
4353920	1
4462815	1
2308173	1
3705201	1
1842698	1
3708144	1
4191304	1
4362939	1
2772145	1
4363738	1
4358533	1
3265324	1
4370894	1
3043811	1
4455521	1
3538832	1
4391501	1
4367153	1
3621833	1
3630760	1
1885024	1
3823344	1
1838129	1
4475354	1
4457733	1
2470154	1
4472920	1
4314637	1
4476717	1
4380035	1
3662661	1
4367244	1
1840552	1
4456573	1
4470556	1
2479778	1
3951384	1
2354209	1
3757916	1
3716706	1
2541295	1
4349774	1
4424558	1
2826280	1
4345958	1
3350660	1
2349605	1
2164239	1
4432083	1
4442369	1
4444522	1
2801522	1
4398450	1
2290712	1
4012417	1
4372707	1
4454213	1
3874015	1
2355004	1
2350156	1
2861155	1
3645029	1
1562375	1
4361693	1
3053633	1
4346176	1
4432904	1
4478973	1
3705200	1
1654754	1
4337240	1
2887478	1
4353648	1
3112918	1
4418634	1
4171934	1
4379738	1
1989035	1
3785613	1
4445830	1
4343092	1
3200318	1
2163951	1
2163950	1
4445185	1
4358379	1
3614424	1
3012787	1
4380057	1
2280814	1
3393028	1
3166925	1
4366766	1
3519351	1
4343284	1
2624937	1
3894463	1
1896642	1
3883107	1
3560244	1
3563940	1
4479825	1
4171937	1
4091822	1
4325629	1
1767456	1
4373976	1
4454546	1
1967711	1
3173382	1
4371679	1
3091577	1
3828787	1
4380139	1
1918067	1
2272661	1
1722471	1
2538338	1
1593221	1
3054099	1
4475868	1
4382931	1
3408478	1
4141003	1
4387081	1
3007870	1
3205150	1
4443211	1
1882213	1
4396982	1
4395270	1
4481617	1
4429711	1
3552937	1
2091933	1
4387167	1
4336422	1
4429325	1
2141313	1
3589844	1
3362200	1
3485138	1
4462119	1
4164885	1
4401390	1
2558480	1
3936552	1
4368916	1
4071375	1
4435116	1
3086218	1
3901548	1
4437425	1
4403437	1
3053792	1
1566894	1
4251760	1
3801264	1
4013314	1
2090029	1
3958418	1
4108334	1
2116509	1
4463802	1
4467348	1
4432902	1
3893589	1
4362633	1
2639446	1
1708667	1
1612338	1
4445757	1
3881507	1
4346111	1
3506104	1
1918055	1
3975081	1
4369373	1
1674078	1
4333133	1
3259968	1
3252429	1
3569801	1
4388318	1
4372709	1
3487213	1
3613880	1
3198043	1
4361764	1
2356396	1
3587220	1
4388058	1
2818408	1
3072639	1
4399599	1
4449463	1
3253923	1
2478678	1
4307119	1
4369374	1
4325431	1
4401255	1
3876481	1
3124379	1
4403173	1
4395081	1
4297772	1
3008047	1
4350055	1
1980587	1
2746344	1
4387770	1
4380138	1
3285244	1
4355711	1
4418247	1
3240126	1
3334889	1
4357230	1
3164216	1
4324526	1
4473611	1
2113026	1
4449720	1
4361692	1
1896639	1
2332888	1
4375472	1
3082746	1
2493216	1
2350158	1
4340794	1
2275498	1
2507075	1
1556827	1
4032264	1
4029628	1
2935807	1
4443216	1
1774556	1
3426408	1
2167223	1
3539384	1
1907549	1
4397159	1
3074220	1
1879221	1
4432491	1
1722475	1
4366892	1
4372195	1
2619993	1
2772146	1
4347032	1
2620930	1
4336740	1
4414915	1
3974607	1
4412569	1
3808355	1
3841719	1
4348007	1
3934303	1
4454059	1
4328419	1
3222730	1
3683277	1
4342404	1
2541304	1
4387957	1
4407880	1
3374374	1
4435257	1
4420975	1
4410963	1
2899555	1
4367703	1
2814819	1
3030024	1
3334991	1
4334106	1
4416670	1
3177270	1
2799847	1
3808354	1
4337220	1
3758544	1
3676428	1
3832469	1
2288862	1
2445342	1
4459837	1
4349799	1
3366424	1
2572350	1
4452478	1
2341487	1
2820250	1
1618361	1
2580612	1
3799747	1
4325162	1
4371580	1
3071262	1
3411258	1
2252934	1
4341361	1
2239462	1
4329366	1
2712854	1
3342426	1
4207094	1
2668603	1
4458957	1
4045365	1
2965098	1
3994867	1
4392161	1
3589848	1
1918877	1
4405048	1
1705308	1
3362163	1
2113127	1
2825789	1
3139589	1
1503435	1
4434429	1
2463045	1
4336232	1
3303334	1
3347702	1
2112015	1
4433476	1
4394153	1
2558482	1
4344223	1
4438080	1
3051723	1
2465213	1
1661611	1
3059468	1
3880006	1
2493226	1
3240173	1
4440952	1
1661613	1
2598535	1
4191309	1
2315058	1
4108890	1
4317806	1
4415460	1
2598542	1
2805449	1
4232543	1
4401212	1
4433002	1
4453010	1
4337224	1
1768314	1
4403853	1
4310096	1
1934384	1
2747124	1
3876348	1
3666989	1
4323769	1
4158923	1
4133695	1
1652866	1
4420438	1
1543681	1
3189632	1
2374571	1
4457352	1
3224781	1
4207097	1
4383144	1
2186071	1
2617478	1
2439856	1
3163320	1
4398298	1
1817605	1
4339330	1
2751964	1
4434034	1
3953563	1
2639333	1
4436518	1
4339665	1
4472557	1
4202721	1
2235673	1
3634145	1
2890163	1
1838130	1
2829848	1
4433091	1
2402071	1
2240643	1
4450698	1
4454740	1
4369196	1
4468512	1
4410179	1
3599055	1
2829363	1
4419201	1
1714947	1
4413079	1
4340945	1
2156164	1
4141788	1
4306627	1
3915921	1
4398771	1
4454547	1
1549284	1
3804987	1
1774553	1
4368227	1
4414913	1
3915202	1
4380076	1
4392698	1
2707955	1
2289103	1
1522881	1
4329368	1
2535450	1
2393359	1
3942267	1
4207093	1
4436359	1
4333738	1
2941619	1
2800181	1
4031716	1
3881509	1
4337358	1
4395760	1
4326168	1
4401335	1
4479091	1
1603621	1
4352897	1
4439986	1
3486656	1
4243541	1
2678571	1
4484206	1
1641401	1
4443531	1
2416010	1
1761642	1
4383369	1
1618364	1
3900677	1
2807806	1
4350902	1
3925811	1
4042662	1
2086570	1
4431125	1
1769890	1
2277317	1
1682409	1
4332663	1
4404144	1
4362979	1
4423942	1
4362936	1
3369885	1
4479303	1
4404304	1
2467433	1
4484097	1
3549681	1
4244334	1
4401755	1
2553611	1
1950498	1
3333300	1
3605391	1
4141005	1
4159027	1
4461651	1
2235367	1
3100073	1
4405402	1
2944937	1
2155797	1
4402765	1
3237901	1
4416375	1
4481866	1
4462928	1
4366030	1
2124766	1
4343527	1
2268859	1
4397888	1
4445202	1
3124382	1
2664387	1
2861157	1
2792236	1
1572878	1
3200137	1
2226201	1
4427853	1
4384577	1
4334509	1
2362460	1
4438923	1
4311118	1
4416271	1
3548596	1
1769926	1
4402305	1
4385511	1
3344103	1
4403390	1
4434822	1
4128770	1
4372706	1
2746348	1
3096363	1
4482710	1
3026793	1
4397495	1
1764536	1
4325683	1
4340860	1
4416637	1
4407089	1
4380071	1
4357234	1
3041961	1
3662062	1
2301031	1
1755056	1
3813511	1
2506478	1
3457673	1
4250640	1
2837758	1
1856880	1
1868213	1
4166223	1
1995367	1
4337809	1
2588442	1
2468190	1
1915242	1
4226368	1
3620085	1
3253506	1
3264743	1
4358982	1
3881510	1
4465139	1
3874011	1
2484206	1
4244072	1
4468053	1
2751965	1
3060694	1
3964859	1
3815958	1
3101310	1
2341873	1
2401851	1
4355713	1
2589211	1
2301028	1
